,PUBCHEM_CID,smile_1851,p450-cyp3a4-Potency
8156,1338135,CC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)NC(=S)NC(=O)C3=CC=CS3,3.54813
8157,2900686,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=CC=C3)C4=CSC=C4)C(=O)NC5=CC=CC=C5F,3.54813
8158,2900722,CC1=CC=C(C=C1)C2=NN(C=C2CSC(=N)N)C3=CC=CC=C3.Cl,39.8107
8159,2298907,C1=CC=C(C=C1)CCNC(=S)NC2=CC=CC=C2F,12.5893
8160,2900809,CC(C)CC1C(=O)N(C(=S)N1)C2CCCCC2,19.9526
8161,5730620,CC(CCC1=CC=CC=C1)NC(=O)/C=C/C2=CC=CC=C2,25.1189
8162,706072,CC1=CC(=CC=C1)NC(=S)NCC2=CC=CC=N2,22.3872
8163,5350051,CC1=C(SC(=S)N1C)C(=O)N/N=C/C2=CC=CC=C2,25.1189
8164,2900292,CCCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3NS(=O)(=O)C4=CC=C(C=C4)C,3.54813
8165,2289004,C1=CC=C(C(=C1)OCCOCCOC2=CC=CC3=C2N=CC=C3)Br,39.8107
8166,5740390,C=CCNC1=C(N=C(O1)/C=C/C2=CC=CC=C2)C#N,15.8489
8167,1242402,CCOC1=CC=C(C=C1)C(=O)NC(=S)N(CC2=CC=CC=C2)CC3=CC=CC=C3,10
8168,1242397,COC1=CC(=CC(=C1)C(=O)NC(=S)NCCC2=CC=CC=C2)OC,3.98107
8169,1339461,CCOC(=O)N1CCN(CC1)C(=O)CSCC2=CC=C(C=C2)Cl,4.46684
8170,2291961,CC1=C(C=C(C=C1)OCCCOC2=CC=CC3=C2N=CC=C3)C,28.1838
8171,2963473,CC1=CC(=CC=C1)NC(=O)CC2C(=O)NC3=CC=CC4=C3C(=CC=C4)N2,2.51189
8172,2900050,CC1=CC(=C(C=C1)C(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCOCC3)C,3.98107
8173,1339742,CN1C(=NN=C1SCC(=O)C2=CC3=C(C=C2)C4=CC=CC=C4C3)C5=CC=CC=C5,8.91251
8174,1357172,COC1=CC=C(C=C1)N=CC2=CC=C(O2)CNS(=O)(=O)C3=CC=C(C=C3)Cl,31.6228
8175,1263325,CC1=CC=C(C=C1)C(=O)CN(C(=O)C2=CC=C(C=C2)Cl)N3C(=O)C4=CC=CC=C4C3=O,10
8176,2847497,CCOC(=O)CCCNC(=O)CCCNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,8.91251
8177,2900488,CC1=CC(=CC=C1)C(=O)N2CCN(CC2)C3=CC(=C(C=C3)[N+](=O)[O-])NCC4=CC=CO4,28.1838
8178,2885841,C1C(CC(=O)C=C1NC2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl,19.9526
8179,2267687,C1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=C(C=C2)Cl)/C(=O)OCC(=O)C3=CC=C(C=C3)[N+](=O)[O-],22.3872
8180,2963391,CCS(=O)(=O)NC1=CC=C(C=C1)C2=NN(C(C2)C3=CC=C(C=C3)C)C(=O)C4=CC=CO4,3.98107
8181,2963750,CC1=C(C=C(C=C1)C2=NC3=C(O2)C=CC(=C3)OC)NC(=O)C4=CC(=C(C=C4)N5CCOCC5)[N+](=O)[O-],6.30957
8182,834548,C1=CC(=CC(=C1)F)C(=O)NC2=CC=CC3=C2C=CC=N3,22.3872
8183,5728785,CN1C2=CC=CC=C2N=C1COC3=NN=C(C4=CC=CC=C43)C5=CC=C(C=C5)Cl,3.98107
8184,5348055,CCOC(=O)C1=C(N=C2N(C1C3=CC=CS3)C(=O)/C(=C/C4=CC=C(C=C4)O)/S2)C5=CC=CC=C5,3.54813
8185,2267686,CCOC(=O)C(=CNC1=C(C=CC=N1)C)C(=O)OCC,12.5893
8186,2963070,CCCCCOC1=CC=C(C=C1)C(=O)NCC2(CCOCC2)C3=CC=CC=C3,31.6228
8187,2963046,CN1C=NN=C1SCC(=O)NC2=C(C=C(C=C2)OC)[N+](=O)[O-],22.3872
8188,1289514,COC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=CC=C3,7.94328
8189,2962837,C1COCCN1C(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-],17.7828
8190,2294902,C1=CC(=C(C=C1C(F)(F)F)NC(=O)CCCC(=O)OCC(=O)C2=C(C=C(C=C2)Cl)Cl)Cl,22.3872
8191,708077,CC1=CC2=C(C=C1)OC=C(C2=O)/C=C/C(=O)O,22.3872
8192,5348132,CCOC(=O)C1=C(N=C2N(C1C3=CC=CS3)C(=O)/C(=C/C4=CC=CO4)/S2)C5=CC=CC=C5,22.3872
8193,1370241,CC1=CC(=C(N1C)C)/C=C\2/C(=O)NC(=S)S2,25.1189
8194,1254579,C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)Br,2.81838
8195,1185497,CC1=C(C(=NN1C(=O)C2=CN=CC=C2)C)SC3=CC=C(C=C3)Br,15.8489
8196,2963777,C1CN(CCN1C2=CC=C(C=C2)NC(=O)CSC3=CC=C(C=C3)Cl)C(=O)C4=CC=C(C=C4)Cl,0.891251
8197,1254592,CC1=C(C=C(C=C1)C2=NC3=C(O2)C=CC(=C3)OC)NC(=O)CSC4=CC=C(C=C4)Cl,11.2202
8198,2217311,COC1=C(C=C(C=C1)CNCCC2=CC=CC=C2)OCC(=O)N,17.7828
8199,2962313,COC1=CC=C(C=C1)N2C(=O)C(NC2=O)(C(F)(F)F)NC(=O)C3=CC=NC=C3,22.3872
8200,2884521,CC1=CC=CC=C1OCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O,12.5893
8201,2267597,CCOC(=O)C(=CNC1=CC=CC(=C1C)C)C(=O)OCC,15.8489
8202,5348009,CCOC(=O)C1=C(N=C2N(C1C3=CC=CS3)C(=O)/C(=C/C4=CC(=CC=C4)O)/S2)C5=CC=CC=C5,15.8489
8203,5348001,C/C(=C\C(=O)C1=CC=CC=C1)/NC2=CC(=C(C=C2)Br)Cl,14.1254
8204,734555,CC(=O)C1=CC(=CC=C1)NC(=S)NC(=O)CC(C)(C)C,28.1838
8205,2963673,C1C(SC(=NC1=O)N(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)F,17.7828
8206,734388,COC(=O)C1=CC(=CC=C1)NC(=O)NC2=CC(=C(C=C2)Cl)Cl,22.3872
8207,5730589,CC1=CC2=C(C=C1)OC=C(C2=O)/C=C/C(=O)C3=CC=CC=C3O,8.91251
8208,11958907,CC1CC(CC(C1)(C)C)OCC(CN2CCN(CC2)CC3=CC=CC=C3)O.Cl,8.91251
8209,2217717,CCOC1=CC(=C(C=C1)OCC)C2=[N+](C3=CC=CC=C3N(C2=O)OCC4=CC=C(C=C4)C(C)(C)C)[O-],12.5893
8210,1302929,CCOC1=CC(=C(C=C1)OCC)C2=[N+](C3=CC=CC=C3N(C2=O)OCC4=CC=CC=C4C(=O)OC)[O-],14.1254
8211,2884523,CC1=CC=C(C=C1)OCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O,17.7828
8212,5348004,CCOC(=O)C1=C(N=C2N(C1C3=CC=CS3)C(=O)/C(=C/C4=CC(=C(C(=C4)OC)OC)OC)/S2)C5=CC=CC=C5,7.07946
8213,5728807,C1OC2=C(O1)C=C(C=C2)/C=C(\C(=O)NC3=CC=CC=C3)/NC(=O)C4=CC=CO4,19.9526
8214,2885743,CC1=CC=C(C=C1)N2C(=NN=N2)C(=CC3=CC=C(C=C3)N(C)C)C4=NN=NN4C5=CC=C(C=C5)C,3.16228
8215,2891886,C1CN(CCC1CN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O)CC(COC5=CC6=CC=CC=C6C=C5)O.Cl,7.94328
8216,2893058,CC1=C(C=C(C=C1)NC(=O)C2C3CCCC2C3C4=CC=CC=C4)C,8.91251
8217,2275069,C1=CC(=CC(=C1)N2C(=O)C=CC2=O)C(=O)NC3=C(C=C(C=C3)Cl)Cl,1.25893
8218,2892684,COC(=O)C1=CC(=CC(=C1)NS(=O)(=O)C2=CC(=C(C=C2)N3CCCCC3)[N+](=O)[O-])C(=O)OC,1.99526
8219,1186128,CCOC(=O)C1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,11.2202
8220,1776011,CCCCC1(OC(=O)C(=CC2=CC=C(C=C2)N(C)C)C(=O)O1)C,1
8221,2274646,COCCNC(=O)/C(=C/C1=CC=C(O1)C2=C(C=C(C=C2)OC)[N+](=O)[O-])/C#N,3.16228
8222,6897829,CC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=CC=CN2C3=CC=C(C=C3)Cl,10
8223,1321049,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)NC2=CC=CC=C2C(F)(F)F,14.1254
8224,5911851,CC1=CC=C(C=C1)NC(=O)N/C=C/C2=CC=C(C=C2)Cl,0.0501187
8225,734554,CC(C)(C)CC(=O)NC(=S)NC1=CC=CC=C1C(F)(F)F,22.3872
8226,879698,CC(C)CCNC(=O)C1=CC(=C(C=C1[N+](=O)[O-])OC)OC,15.8489
8227,2892550,CN1C(=O)C(N(C1=S)CCCC2=CC=CC=C2)CC(=O)NC3=CC=C(C=C3)F,22.3872
8228,2892691,CC1=CC(=C(N1C2=CC(=C(C=C2)NC3CCCC3)[N+](=O)[O-])C)C=O,4.46684
8229,5729851,C1=CC=C2C(=C1)NC(=N2)/C(=C/C3=CC=C(C=C3)OC4=C(C=C(C=C4)C(F)(F)F)[N+](=O)[O-])/C#N,11.2202
8230,5349918,CC1=C(C=C(O1)/C=N/NC(=O)CN(C2=CC=CC=C2Br)S(=O)(=O)C)Br,5.62341
8231,2893146,CC1CCN(CC1)C2=C(C=C(C=C2)S(=O)(=O)NC3=CC(=CC(=C3)C(=O)O)C(=O)O)[N+](=O)[O-],5.62341
8232,5740525,COC1=C(C=CC(=C1)/C=C(\C#N)/C2=NC3=CC=CC=C3N2)OCC4=CC=C(O4)C(=O)OC,1.99526
8233,2963405,CC(=O)N1C(CC(=N1)C2=CC3=NC=CN=C3C=C2)C4=CC=CC=C4,25.1189
8234,2218619,CC1=C2C(=CC=C1)SC(=N2)NC(=O)C3C4=CC=CC=C4OC5=CC=CC=C35,12.5893
8235,5349587,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)/C=C/C3=CN(N=C3C4=CC=C(C=C4)F)C5=CC=CC=C5,25.1189
8236,2891885,CC(C)COP(=O)(C(C1=CC=CC=C1F)O)OCC(C)C,3.98107
8237,720635,C1=CC(=CC(=C1)Cl)NC2=NC=NC3=C2C=C(C=C3)Br,14.1254
8238,5348683,CC1=CC=C(C=C1)C(=O)/C=C/C2=CNC3=CC=CC=C32,25.1189
8239,2830067,C1=CC=C(C=C1)CC(=O)NC(C(Cl)(Cl)Cl)NC(=S)NC2=C(C=CC(=C2)Cl)Cl,4.46684
8240,2270495,COC1=CC=CC=C1C(=O)N/C(=C/C2=CC=C(C=C2)Br)/C(=O)NCC(=O)O,8.91251
8241,974699,CC1=CC=C(C=C1)SCC(=O)NNC(=O)C2CCCCC2,7.94328
8242,5339793,C/C(=N\NC1=NC(=C(N=N1)C2=CC=CC=C2)C3=CC=CC=C3)/C4=CC(=CC=C4)[N+](=O)[O-],35.4813
8243,1253088,CC(C)C(=O)NC1=CC=C(C=C1)C(=O)NNC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,4.46684
8244,2967412,C1=CC(=CC=C1COC2=C(C=C(C=C2)Br)CNCC3=CC=NC=C3)F.Cl,0.562341
8245,2232899,C1=CC=C2C(=C1)N=CC(=N2)C3=CC(=CC=C3)NC(=O)C4=CC=C(C=C4)Cl,3.54813
8246,2888544,COC1=CC=C(C=C1)N2C(NC3=CC=CC=C3C2=O)C4=CC(=C(C=C4)OC)CSC5=CC=CC=N5,1
8247,879331,CC1=CC(=C(N1C2=C(C3=C(S2)CCCC3)C(=O)OC)C)C=O,7.07946
8248,879338,CC1=CC=C(C=C1)OCC(=O)NC2=CC=CC=C2C3=CC=CC=C3,19.9526
8249,2884704,CC12C3C(C(C4=CC=CC=C41)C5=CC=CC=C25)C(=O)N(C3=O)CC6=CN=CC=C6,1.58489
8250,6897858,CCOC1=C(C=CC(=C1)/C=N/N2C=NN=C2)OC(=O)C3=CC(=CC=C3)[N+](=O)[O-],15.8489
8251,2831091,COC1=C(C=C(C(=C1)C2C(=C(OC3=C2C(=O)CCC3)N)C#N)[N+](=O)[O-])OC,11.2202
8252,2894008,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)CSC3=NC4=C(C5=CC=CC=C5N4CCC6=CC=CC=C6)N=N3,10
8253,2892638,CCN1C(=O)C(N(C1=S)CCCC2=CC=CC=C2)CC(=O)NC3=CC=C(C=C3)Br,2.51189
8254,135501781,CCOC(=O)C1=C(/C(=C/C2=CC=C(O2)C3=CC=CC=C3C(=O)O)/SC1=NC4=CC=C(C=C4)C)O,28.1838
8255,2883112,C1CN(CCC1C(=O)N)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],5.01187
8256,1339800,CCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)NS(=O)(=O)C4=CC=C(C=C4)C,1.41254
8257,881992,COC1=CC(=CC(=C1OCC2=CC=C(C=C2)Cl)CC=C)C=O,17.7828
8258,1512090,COC1=CC=C(C=C1)C(=O)NC2=NNC(=N2)C3=CC=NC=C3,5.01187
8259,2831492,COC1=C(C=C(C=C1)[N+](=O)[O-])NC(=S)NC(C(Cl)(Cl)Cl)NC(=O)CC2=CC(=C(C=C2)OC)OC,1.58489
8260,875918,CCC(=O)NC1=CC(=CC=C1)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-],22.3872
8261,734553,CC1=C(C=C(C=C1)[N+](=O)[O-])NC(=S)NC(=O)CC(C)(C)C,22.3872
8262,2960075,CC1=C(SC=C1)C2C(C(=O)N2CC3=CC4=C(C=C3)OCO4)OC5=CC=CC=C5C,0.794328
8263,1226755,CN(C1CCCCC1)C(=S)NC(=O)C2=CC=CC=C2Br,2.51189
8264,2963487,CC1CN(CC(O1)C)C(=S)NC(=O)C2=CC(=C(C=C2)C)[N+](=O)[O-],22.3872
8265,2962512,CCOC1=C(C=C(C(=C1)CNCCO)Cl)OCC(=O)NCCC2=CC=CC=C2,0.794328
8266,1941609,CN1C2=C(C(=O)N(C1=O)C)C(N=C(N2)C3=CC=C(C=C3)Cl)(C(F)(F)F)C(F)(F)F,15.8489
8267,2889688,COC1=C(C=C(C=C1)CCNC2=C(C=CC(=C2)N3CCN(CC3)C(=O)C4=CC=CC=C4F)[N+](=O)[O-])OC,3.16228
8268,2231507,CC1=CC(=C(C(=C1)C)S(=O)(=O)NC2=C(NC(=O)NC2=O)C)C,17.7828
8269,2215226,CC(C)C(=O)NC1=C(C=C(C=C1)NCC2=CC(=C(C(=C2)Br)OCC=C)OC)OC,3.54813
8270,2964786,CS(=O)(=O)N1C(CC(=N1)C2=CC=C(C=C2)Br)C3=CC4=C(C=C3)OCO4,1.77828
8271,2840784,CCCCC(=O)NC1=C(C2=C(S1)C(=C(CC2)C=O)Cl)C(=O)OCC,15.8489
8272,2884390,CC(C)CN(CC(C)C)CC(CN(C1=C(C=CC(=C1)[N+](=O)[O-])OC)S(=O)(=O)C2=CC=CC=C2)O,1.12202
8273,1368253,C1=CC=C(C=C1)C(CCNC(=S)NC2=CC=C(C=C2)Cl)C3=CC=CC=C3,3.98107
8274,1367993,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2)C3=CC=CC=C3C(=O)NCC4=CC=CO4,2.51189
8275,2962131,CC1=C(N=CC=C1)NC2(C(=O)NC(=N2)C3=CC=CC=C3)C(F)(F)F,8.91251
8276,2962126,CC1=NC(=CC=C1)NC2(C(=O)NC(=N2)C3=CC=CC=C3)C(F)(F)F,15.8489
8277,1367702,CCOC(=O)C1=C(SC2=C1CCN(C2)CCC3=CC=CC=C3)NC(=S)NC4=CC=CC=C4,22.3872
8278,1184355,CC1=CC2=C(C3=C(CCCC3)C(=O)O2)C(=C1)OCC4=CC=C(C=C4)[N+](=O)[O-],2.81838
8279,2962400,COC1=C(C(=CC(=C1)CNC2CCCC2)Cl)OCC3=CC=CC=C3Cl.Cl,5.62341
8280,2216871,CCOC(=O)CC(=O)CSC1=C(C(=CC(=N1)C2=CC=CC=C2)C3=CC=C(C=C3)Cl)C#N,17.7828
8281,135420644,COC1=CC=C(C=C1)N2C(=C(C(=O)NC2=O)/C=C/3\C4=CC=CC=C4N=C3C(=O)OC)O,25.1189
8282,1051827,CC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3N=C2SCC4=CC=C(C=C4)[N+](=O)[O-],11.2202
8283,1242706,C1OC2=C(O1)C=C(C=C2)C(=O)CSC3=NN=C(S3)SCC4=CC=CC5=CC=CC=C54,2.81838
8284,2963649,CC(C)(C)CC(=O)NC(=S)N1CCCCCC1,12.5893
8285,973038,CC1=C(C=C(C=C1)NC(=S)NCCN2CCOCC2)C,15.8489
8286,5729338,C=CCNC(=O)/C(=C\C1=CC2=C(C=C1)OCO2)/NC(=O)C3=CC=C(C=C3)Br,0.446684
8287,875154,CC1=CC(=NC=C1)NC(=S)NC(=O)C2=CC=CO2,19.9526
8288,6518385,CC(=NOC[C@@H]1[C@H](C=C[C@H](O1)C2=CC=CC=C2)OC3=CC=C(C=C3)OC)C,3.98107
8289,16758240,CCCNC(=O)OC[C@H]1[C@H](C=C[C@H](O1)CCON=C(C)C)OC2=CC=C(C=C2)OC,3.98107
8290,16758242,CC1=CC2=C(CCCCN2C[C@H](C)ON=C(C)C)N=C1C,3.98107
8291,6518395,CC1=CC(=C(C(=C1)C)C2=NOC(=C2)[C@H](C)ON=C(C)C)C,3.16228
8292,16758247,C[C@@H]1COC(=O)C/C=C\[C@H]([C@@H](COC(=O)[C@@H](NC(=O)C/C=C\[C@H]1OC)C)OC)C,3.98107
8293,16758250,C[C@@H]1COC(=O)C/C=C\[C@H]([C@@H](COC(=O)C/C=C\[C@@H]([C@H](COC1=O)OC)C)OC)C,3.98107
8294,16758251,C[C@@H]1/C=C\CC(=O)OC[C@@H]2[C@H](C=C[C@H](O2)[C@@H](/C=C\CC(=O)OC[C@H]1OC)C)O,6.30957
8295,16758253,C[C@H]/1COC(=O)[C@H](NC(=O)C/C=C\[C@@H]([C@H](COC(=O)C/C=C1)OC)C)CCSC,3.98107
8296,16758254,C[C@@H]1/C=C\CC(=O)N[C@H](C(=O)OC[C@H]([C@@H](/C=C\CC(=O)OC[C@H]1OC)C)OC)COCC2=CC=CC=C2,5.01187
8297,16758255,C[C@@H]1COC(=O)C/C=C\[C@H]([C@H](COC(=O)[C@@H](NC(=O)C/C=C\[C@H]1OC)C)NS(=O)(=O)C2=CC=C(C=C2)C)C,3.98107
8298,16758257,C[C@H]1COC(=O)C/C=C\[C@H]([C@H](COC1=O)NS(=O)(=O)C2=CC=C(C=C2)C)C,3.98107
8299,16758259,C[C@@H]1/C=C\CC(=O)OC[C@@H]2[C@H](C=C[C@@H](O2)[C@@H](/C=C\CC(=O)OC[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)C)C)O,3.16228
8300,16758262,C[C@H]1/C=C\CC(=O)OC[C@H]([C@H](/C=C\CC(=O)OC[C@@H]1NS(=O)(=O)C2=CC=C(C=C2)C)C)OC,3.98107
8301,16758264,C[C@H]/1COC(=O)[C@H](/C=C\[C@@H]([C@H](COC(=O)C/C=C1)OC)C)OCC2=CC=CC=C2,3.98107
8302,16758265,C[C@H]/1COC(=O)C/C=C\[C@H]([C@@H]2C=C[C@@H]([C@H](O2)COC(=O)C/C=C1)O)C,5.01187
8303,16758266,C[C@H]/1COC(=O)[C@@H](NC(=O)[C@H](COC(=O)C/C=C1)C)CC2=CC=CC=C2,3.16228
8304,16758267,C[C@H]/1COC(=O)[C@@H](NC(=O)C/C=C\[C@H]([C@@H](COC(=O)C/C=C1)OC)C)COCC2=CC=CC=C2,3.98107
8305,16758271,C[C@@H]1/C=C\CC(=O)N[C@H](C(=O)OC[C@@H]([C@H](/C=C\CC(=O)OC[C@H]1OC)C)OC)C,5.01187
8306,16758273,C[C@@H]1/C=C\CC(=O)N[C@@H](C(=O)OC[C@H]([C@@H](/C=C\CC(=O)N[C@H](C(=O)OC[C@H]1NS(=O)(=O)C2=CC=C(C=C2)C)C)C)OC)C,5.01187
8307,16758276,C[C@@H]1/C=C\CC(=O)N[C@@H](C(=O)OC[C@H]([C@@H](/C=C\CC(=O)N[C@H](C(=O)OC[C@H]1OC)COCC2=CC=CC=C2)C)OC)C,3.16228
8308,16758279,C[C@@H]1/C=C\CC(=O)N2CCC[C@@H]2C(=O)OC[C@@H]([C@H](/C=C\CC(=O)OC[C@H]1OC)C)OC,3.98107
8309,16758280,C[C@@H]1/C=C\CC(=O)N2CCC[C@@H]2C(=O)OC[C@@H]([C@H](/C=C\[C@@H](C(=O)OC[C@H]1OC)OCC3=CC=CC=C3)C)OC,3.98107
8310,16758283,C[C@H]1COC(=O)C/C=C\[C@@H]([C@H](COC(=O)C/C=C\[C@@H]([C@H](COC1=O)OC)C)OC)C,3.98107
8311,6636553,C[C@H]1COC(=O)CC=C[C@H]([C@@H]2C=C[C@H]([C@H](O2)COC1=O)O)C,3.98107
8312,16758286,C[C@H]1COC(=O)[C@@H](NC(=O)C/C=C\[C@H]([C@H](COC1=O)NS(=O)(=O)C2=CC=C(C=C2)C)C)C,3.98107
8313,16758287,C[C@H]1COC(=O)C/C=C\[C@@H]([C@H](COC(=O)C/C=C\[C@@H]([C@@H](COC1=O)OC)C)OC)C,3.98107
8314,16758289,C[C@H]1COC(=O)[C@H](NC(=O)C/C=C\[C@H]([C@H](COC1=O)OC)C)COCC2=CC=CC=C2,3.98107
8315,16758290,C[C@@H]1COC(=O)C/C=C\[C@@H]([C@H](COC(=O)C/C=C\[C@@H]([C@H](COC1=O)OC)C)OC)C,5.01187
8316,16758292,C[C@@H]1COC(=O)[C@@H](NC(=O)C/C=C\[C@H]([C@H](COC1=O)NS(=O)(=O)C2=CC=C(C=C2)C)C)C,3.98107
8317,16758294,C[C@@H]/1COC(=O)[C@H](/C=C\[C@@H]([C@H](COC(=O)C/C=C1)OC)C)OCC2=CC=CC=C2,3.98107
8318,16758295,C[C@@H]/1COC(=O)N[C@H](C(=O)C/C=C\[C@H]([C@@H](COC(=O)C/C=C1)NS(=O)(=O)C2=CC=C(C=C2)C)C)C,3.16228
8319,16758296,C[C@@H]1/C=C\CC(=O)N[C@H](C(=O)OC[C@@H]([C@H](/C=C\CC(=O)OC[C@@H]1NS(=O)(=O)C2=CC=C(C=C2)C)C)OC)C,3.98107
8320,16758297,C[C@@H]1/C=C\CC(=O)N[C@H](C(=O)OC[C@@H]([C@H](/C=C\[C@H](C(=O)OC[C@@H]1NS(=O)(=O)C2=CC=C(C=C2)C)OCC3=CC=CC=C3)C)OC)C,3.16228
8321,16758298,C[C@H]/1COC(=O)[C@H](/C=C\[C@@H]([C@H](COC(=O)[C@H](NC(=O)C/C=C1)CCSC)OC)C)OCC2=CC=CC=C2,5.01187
8322,16758300,C[C@H]1COC(=O)C/C=C\[C@@H]([C@H](COC(=O)[C@H](NC1=O)CC2=CC=CC=C2)OC)C,6.30957
8323,16758302,C[C@H]/1[C@@H](COC(=O)C/C=C\[C@H]([C@@H](COC(=O)C/C=C1)OC)C)OC,6.30957
8324,16758303,C[C@H]/1[C@@H](COC(=O)C/C=C\[C@H]([C@H](COC(=O)C/C=C1)NS(=O)(=O)C2=CC=C(C=C2)C)C)NS(=O)(=O)C3=CC=C(C=C3)C,3.16228
8325,6419650,C[C@H]1COC(=O)[C@@H](NC(=O)[C@H](COC(=O)[C@@H](NC1=O)CC2=CC=CC=C2)C)CC3=CC=CC=C3,3.98107
8326,16758312,C[C@H]1/C=C\CC(=O)N[C@H](C(=O)OC[C@@H]([C@H](/C=C\CC(=O)OC[C@@H]1OC)C)OC)CC2=CC=CC=C2,3.16228
8327,16758313,C[C@H]/1COC(=O)[C@@H](NC(=O)C/C=C\[C@H]([C@@H](COC(=O)C/C=C1)OC)C)CC2=CC=CC=C2,1.58489
8328,16758315,C[C@H]1COC(=O)[C@H](NC(=O)C/C=C\[C@H]([C@H](COC1=O)OC)C)CC2=CC=CC=C2,6.30957
8329,16758316,C[C@@H]1COC(=O)[C@H](NC(=O)C/C=C\[C@H]([C@H](COC1=O)OC)C)CC2=CC=CC=C2,6.30957
8330,16758317,C[C@@H]/1COC(=O)[C@@H](NC(=O)C/C=C\[C@H]([C@@H](COC(=O)C/C=C1)OC)C)CC2=CC=CC=C2,6.30957
8331,16758318,C[C@@H]1/C=C\CC(=O)N[C@H](C(=O)OC[C@@H]([C@H](/C=C\CC(=O)OC[C@H]1OC)C)OC)CC2=CC=CC=C2,3.98107
8332,16758326,C[C@H]1CCCC(=O)OC[C@H]([C@@H](/C=C\CC(=O)OC[C@@H]1OC)C)OC,3.16228
8333,16758327,C[C@H]1CCCC(=O)OC[C@@H]([C@H](/C=C\CC(=O)OC[C@@H]1OC)C)NS(=O)(=O)C2=CC=C(C=C2)C,3.98107
8334,16758328,C[C@@H]1CCCC(=O)OC[C@H]([C@@H](/C=C\CC(=O)N[C@H](C(=O)OC[C@H]1OC)C)OC)C,3.16228
8335,16758329,C[C@@H]1CCCC(=O)OC[C@@H]([C@H](/C=C\CC(=O)N2CCC[C@@H]2C(=O)OC[C@H]1OC)C)OC,5.01187
8336,16758331,C[C@@H]1CCCC(=O)OC[C@@H]2[C@H](C=C[C@H](O2)[C@@H](/C=C\CC(=O)OC[C@H]1OC)C)O,3.98107
8337,6636937,C[C@H]1CCCC(=O)OC[C@@H](C(=O)N[C@@H](C(=O)OC[C@@H]1OC)CC2=CC=CC=C2)C,3.16228
8338,16758333,C[C@H]1/C=C\CC(=O)OC[C@@H]([C@H](/C=C\CC(=O)OC[C@@H]1NS(=O)(=O)C2=CC=C(C=C2)C)C)OC,3.16228
8339,16758340,C[C@H]1COC(=O)[C@@H](NC(=O)C/C=C\[C@H]([C@@H](COC(=O)[C@H]2CCCN2C1=O)OC)C)COCC3=CC=CC=C3,3.98107
8340,16758346,C[C@@H]1CCCC(=O)OC[C@H]([C@@H](/C=C\CC(=O)N[C@H](C(=O)OC[C@H]1OC)CC2=CC=CC=C2)C)OC,3.98107
8341,16758348,C[C@@H]1CCCC(=O)OC[C@@H](/C=C\CC(=O)N[C@@H](C(=O)OC[C@H]1OC)CCSC)C,3.98107
8342,16758349,C[C@@H]/1[C@H](COC(=O)C/C=C\[C@@H]([C@H](COC(=O)C/C=C1)NS(=O)(=O)C2=CC=C(C=C2)C)C)NS(=O)(=O)C3=CC=C(C=C3)C,3.98107
8343,16758350,CC1=CC=C(C=C1)S(=O)(=O)N[C@H](CO)[C@H](C)/C=C\CC(=O)OC,3.98107
8344,16758356,C[C@H](/C=C\CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)OC)[C@@H](CO)OC,3.16228
8345,16758360,CC1=CC=C(C=C1)O[C@H]2C=C[C@H](O[C@H]2COC(=O)NCC3=CC=CC4=CC=CC=C43)CC=C,3.16228
8346,16758362,CCCNC(=O)OC[C@H]1[C@H](C=C[C@H](O1)C2=CC=CC=C2)OC3=CC=C(C=C3)OC,3.98107
8347,16758364,C/C(=N/OC)/CCC(=O)OC[C@H]1[C@H](C=C[C@H](O1)C2=CC=CC=C2)OC3=CC=C(C=C3)OC,3.16228
