,PUBCHEM_CID,smile_1851,p450-cyp2c19-Potency
7081,9617704,C/C(=N\NC(=O)C1=CC=C(C=C1)[N+](=O)[O-])/C2=CC(=CC=C2)NC(=O)C3=CC(=C(C=C3)OC)OC,31.6228
7082,3226702,CC1=C2C(=CC=C1)C(=NC(=N2)C3=CC=C(C=C3)F)SCC(=O)NCC4CCCO4,1.25893
7083,843739,CC(C)CN1C(=NNC1=S)C2=CSC3=C2CCCC3,2.51189
7084,7314640,CNC1=CC=C(C=C(C1=O)C(=O)/C=C/C2=CC3=C(C=C2)OCO3)Br,1.77828
7085,848507,CC1=CC2=C(C=C1)NC3=C(C=CC=N3)C(=O)N2,14.1254
7086,1792447,CC(C)C(=O)NC(=S)NC1=CC=CC=C1C(=O)NC2=CC=CC=C2,15.8489
7087,993512,COC1=CC=C(C=C1)NC(=O)CSC2=NC=NC3=C2C=NN3CCC4=CC=CC=C4,5.01187
7088,993510,C1=CC=C(C=C1)CCN2C3=C(C=N2)C(=NC=N3)SCC(=O)NC4=CC=C(C=C4)F,3.98107
7089,1735073,CCCCC(=O)NC1=C(C=CC(=C1)C(=O)NCCC2=CC=CC=C2)Cl,25.1189
7090,54685804,CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C3=CC=CC=C3OC2=O)O,4.46684
7091,901024,C1=CC(=NC(=C1)Cl)NNC(=O)NC2=CC=C(C=C2)Cl,1
7092,3190761,CC(=O)NC1=CC=C(C=C1)N(C(C2=CC(=C(C=C2)OC)OC)C(=O)NC3CCCCC3)C(=O)CC4=CNC5=CC=CC=C54,10
7093,789173,C1=CC=C(C=C1)CNC(=O)C2=C(C=C(C=C2)Cl)[N+](=O)[O-],11.2202
7094,5770919,CCOC1=CC=C(C=C1)N(C(C2=CC=CC=C2C)C(=O)NC3CCCC3)C(=O)/C=C/C(=O)NC4=NOC(=C4)C,31.6228
7095,1465904,CCC1=NN=C(S1)NC(=O)CSC2=NC(=NC3=CC=CC=C32)C4CCCCC4,5.01187
7096,2641006,COC1=CC=CC=C1CC(=O)NC2=C(C=C3C4=CC=CC=C4OC3=C2)OC,6.30957
7097,2169712,C1=CC=C(C=C1)CCCNC(=O)C2=CC=CS2,2.51189
7098,3216464,CC1=CC2=C(C=C1)N(C3=C2N=NC(=N3)SCC(=O)N4CCN(CC4)C5=CC=C(C=C5)OC)C,1
7099,2940240,COC1=CC2=C(C=C1)N=C(S2)N3C(=O)CC(C3=O)CC4=CC=C(C=C4)Cl,3.54813
7100,3146887,COC1=CC=C(C=C1)NC2=NC(=NC(=N2)NCC=C)Cl,0.223872
7101,1082583,CCC1=C2C(=CC=C1)C(=CN2CC(=O)N3CCCCCC3)C=C(C#N)C#N,0.01
7102,3156546,CCOC(=O)C1=C(OC(=C(C1C2=CC=C(S2)Cl)C#N)N)C3=CC=CC=C3,0.398107
7103,6012983,CC1=CC=C(S1)C(=O)N/N=C(/C)\C2=CC(=CC=C2)NC(=O)COC3=C(C=C(C=C3)Cl)C,3.16228
7104,9600221,C1=CN=CC=C1/C=N/NC(=O)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O,2.51189
7105,135510991,CC1=C(C(=NN1CC2=CC=C(O2)C(=O)N/N=C\C3=C(C=CC(=C3)Cl)O)[N+](=O)[O-])Cl,1.77828
7106,1820283,CC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC=CC=C3NC(=O)/C=C\C(=O)O,1.41254
7107,135431547,C1=CC=C(C=C1)C2=CC(=O)N3C(=N2)C(=C(N3)N)N=NC4=CC=CC=C4,28.1838
7108,135510992,C1=CSC(=C1)C2=C(C(=O)NC(=N2)SCC(=O)C3=CC=CS3)C#N,15.8489
7109,1207591,C1=CC(=CN=C1)C(=O)NC(=S)NC2=NC(=CS2)C3=CC=C(C=C3)Br,10
7110,1229513,CC1=C(C2=CC=CC=C2N1C)/C=C\3/C(=O)N(C(=O)S3)CC(=O)NC4=CC5=C(C=C4)OCO5,2.51189
7111,807898,C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=S)NC3=CC=CC=C3,5.01187
7112,1724914,C1=CC=C2C(=C1)N=C(S2)SCC(=O)N3C4=CC=CC=C4SC5=C3C=C(C=C5)C(F)(F)F,4.46684
7113,4066080,C1CCN(C1)C2=NC(=C(C(=C2F)OC3=CC=CC=C3OC4=C(C(=NC(=C4F)F)N5CCCC5)F)F)F,5.62341
7114,3587825,C1=CC=C(C=C1)C2=C(C=NC3=C(C(=NN23)N)N=NC4=CC=CC=C4Cl)C#N,15.8489
7115,3252560,CC1=CC=C(C=C1)C2=C(C=NC3=C(C(=NN23)N)N=NC4=CC=CC=C4Cl)C#N,19.9526
7116,3106751,C1=CC=C(C(=C1)C(=O)NC2=NC(=CC=C2)NC(=O)C3=CC=CC=C3[N+](=O)[O-])[N+](=O)[O-],8.91251
7117,5754748,CC(C)OC(=O)/C(=C\C1=CC2=C(C=C1)N(C3=CC=CC=C32)C)/NC(=O)C4=CC=CC=C4,2.51189
7118,11958771,CC(CC1=CC=CC=C1SC2=CC=C(C=C2)O)N.C(=O)(C(=O)O)O,15.8489
7119,1790335,CC1=CC(=C(C=C1)NC(=O)CCC(=O)NNS(=O)(=O)C2=CC=CC=C2)C,17.7828
7120,9616110,CC1=CC(=NN1C/C(=N/NC(=O)C2=C(C=C(C=C2)O)O)/C)[N+](=O)[O-],7.07946
7121,1732274,CN(C1=CC=C(C=C1)OC)C(=O)C2=CC3=C(C=C2)N=C(C(=N3)C4=CC=CC=C4)C5=CC=CC=C5,8.91251
7122,2893671,COC1=CC=CC(=C1)C(CC(=O)NC2=CC=CC3=CC=CC=C32)NC(=O)C4=CC=CC=C4,0.630957
7123,2906407,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)CCN4C(=O)C5=CC=CC6=C5C(=CC=C6)C4=O,1.58489
7124,1448196,CC1=CC(=CC=C1)CN2CCN(CC2)C(=S)NC3=CC=C(C=C3)C(=O)OC,4.46684
7125,1075974,C1CN(CCN1C(C2=CC=CC=C2)C3=CC=CC=C3)C(=S)NCC4=CC=CO4,7.07946
7126,3186499,CCC1=NN=C(S1)NC(=O)CSC2=NC3=CC4=C(C=C3C=C2C)OCCO4,6.30957
7127,5861253,CCN1C(=NC2=CC=CC=C2C1=O)/C=C/3\C4=CC=CC=C4N(C3=O)C,15.8489
7128,5817814,C1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCC(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,5.01187
7129,135443991,CC1=CC2=C(C=C1)N=C(N2)SCC3=NC4=C(C=NN4C5=CC=CC=C5)C(=O)N3,4.46684
7130,1791513,CC1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N3CCN(CC3)C,15.8489
7131,5455832,C1=CC(=C(C=C1/C=N\N2C(=NN=N2)N)[N+](=O)[O-])Cl,0.199526
7132,135510997,C1=CC=C2C(=C1)C(=CS2)C(=O)N/N=C/C3=CC=C(C=C3)O,14.1254
7133,2959173,CC(C)(C)NC(=O)COC1=C(C=C(C=C1)CNCC2=CC=CS2)OC.Cl,14.1254
7134,1564281,CC1=CC=CC=C1OCCCC(=O)NCC2=CC=CO2,6.30957
7135,9623377,CC1=C(C=CC=C1Cl)NC(=O)COC2=C(C=C(C=C2)/C=N/NC(=O)C(=O)NCCCOC)OC,31.6228
7136,5766945,CC1=CC=C(C=C1)NC(=O)C(=O)NCC2=CC=C(O2)/C=C(/C#N)\C(=O)NCC3=CN=CC=C3,7.07946
7137,135431488,CCOC(=O)C1=C(N2C(=C(C(=N2)N)N=NC3=CC(=CC=C3)Cl)N=C1)N,1.99526
7138,1043143,CC1=CC2=C(C=C1)N=C(S2)NC(=O)COC(=O)CSC3=NC(=CC(=N3)C)C,5.01187
7139,3978672,C1=CC=C(C=C1)N(CC(=O)NCCSC2=NC3=CC=CC=C3S2)S(=O)(=O)C4=CC=CC=C4,0.316228
7140,2214619,C=CCOC1=CC=CC(=C1)CNN2C=NNC2=S,7.94328
7141,9594834,CC1=CC(=CC(=C1)CSCC(=O)N/N=C/C2=CC=C(C=C2)OCC(=O)NCC3=CC=CO3)C,6.30957
7142,3218173,COCCCNC(=S)NC1CC2CCCC(C1)N2CC3=CC=CS3,1.25893
7143,3190114,CC1=CC=C(C=C1)C2=NN(N=N2)CC(=O)N(C3=CC(=CC=C3)OC)C(C4=CNC5=CC=CC=C54)C(=O)NC(C)(C)C,10
7144,848358,C1=CC(=C(C(=C1)Cl)CSCC(=O)NCC2=CN=CC=C2)Cl,3.54813
7145,817345,CC1=NC(=CC=C1)NC(=S)NC(=O)C2=CC=CS2,3.54813
7146,135511003,C/C(=N\N=C/1\NC(=O)CC(S1)C(=O)NC2=CC=CC=C2)/CCC3=CC4=C(C=C3)OCO4,12.5893
7147,3075859,COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)NCCCN2CCN(CC2)C3=CC(=CC=C3)Cl.CS(=O)(=O)O,14.1254
7148,135511004,CC1=C(C(=CC=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3=CC=CC=C3)C,14.1254
7149,135511005,C1=CC(=CC=C1/C=N/NC(=O)C2=CC=C(O2)COC3=C(C=CC(=C3)Cl)Cl)O,4.46684
7150,3197528,CCCC1=NC2=C(C(=C(S2)C)C)C(=N1)SCC(=O)NC3=NN=C(S3)CC,3.16228
7151,2066641,CCCN1C(=NN=N1)NC(=O)COC2=C(C=C(C=C2)Cl)C,7.94328
7152,5286915,C\1CC2=C(/C1=C/C3=CC=CC=C3)OC(=C(C2C4=CC=CC=C4)C#N)N,1.58489
7153,3458086,CCCCC1=CC=C(C=C1)C2=C(SC(=N2)NC(=O)C3C4CCC(C3C(=O)O)O4)C,3.98107
7154,135479630,C1=CC=C(C(=C1)C(=O)N/N=C\C2=CC(=C(C=C2)O)O)OCC(=O)N/N=C/C3=CC(=C(C=C3)O)O,15.8489
7155,1440307,COC1=CC(=C(C=C1)OC)NC(=O)CSC2=NC3=CC=CC=C3C=C2CC4=CC=CC=C4,0.0562341
7156,3202425,COC1=CC=CC(=C1)C(C(=O)NC2=CC=C(C=C2)F)N(C3CC3)C(=O)CN4C5=CC=CC=C5N=N4,19.9526
7157,1104014,CCOC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C3=CC4=CC=CC=C4OC3=O)[N+](=O)[O-],1.77828
7158,373201,CC(=O)OC1COC(C(C1OC(=O)C)OC(=O)C)N2CCC3=C2C=CC(=C3)[N+](=O)[O-],3.98107
7159,1075628,C1=CC=C2C=C(C=CC2=C1)OCC(=O)NC3=CC=C(C=C3)CC4=CC=NC=C4,0.177828
7160,11958780,CC1=C(C=C(C=C1)N2C(=O)/C(=C/C3=CC=C(O3)CN(CCC#N)S(=O)(=O)C)/C(=O)NC2=S)C,10
7161,3216368,C1CCC(CC1)NC(=O)C(C2=CC=CS2)N(C3=CC=CC=C3)C(=O)C(F)(F)F,1.58489
7162,3215782,CC1=CC=C(C=C1)N(C(C2=CC(=C(C=C2)OC)OC)C(=O)NC(C)(C)C)C(=O)CNC(=O)C3=CC=CS3,17.7828
7163,630757,CCOC(=O)C1=C(N=C2CC(CC(=O)C2=C1C3=CC=CC=C3)(C)C)C,7.07946
7164,1725525,C1COCCN1C2=C(C=C(C=C2)/C=C\3/C(=O)N(C(=O)N3)CC4=CC=CC=C4)F,14.1254
7165,135511006,C/C(=C\C1=NC2=CC=CC=C2OC1=O)/O,7.94328
7166,837229,CCC(CC)C(=O)NC1=CC(=C(C=C1)C)O,14.1254
7167,2834477,C1=CC=C(C=C1)CN2C(=NC3=CC=CC=C3C2=O)C4=CC=C(C=C4)Br,12.5893
7168,9595087,C/C(=N\NC(=O)C1=CC=CC=C1N)/CC(=O)NC2=CC=CC3=C2CCCC3,12.5893
7169,1448244,CCC1=CC=C(C=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,4.46684
7170,839627,CC1=CC=C(C=C1)OCC(=O)NNC(=O)C2=CN=CC=C2,3.16228
7171,3215617,CC1=CC=C(C=C1)C(C(=O)NCC2=CC=CO2)N(C3=CC=C(C=C3)C)C(=O)CNC(=O)C4=CC=CS4,2.51189
7172,576735,CC1=CC(=CC=C1)C(=O)NNC(=O)C(=O)NC(C)(C)C,11.2202
7173,1110074,CC1=CC2=C(C=C1)N=C(N=C2C3=CC=CC=C3)NC4=CC(=C(C(=C4)OC)OC)OC,14.1254
7174,3574315,CC1=CC=CC=C1S(=O)(=O)OC2=CC=CC=C2C(=O)OC3=CC=CC=C3,1.77828
7175,845813,CC1=CC2=C(C=C1)N=C(N2)CSC3=C(C(=CC(=N3)C)C)C#N,1.12202
7176,901026,CC1=CC=C(C=C1)NC(=O)NNC2=NC(=CC=C2)Cl,1.99526
7177,1480225,CC1=CC=C(C=C1)NC(=O)C2=C(C=CS2)SCC3=CC(=CC=C3)C(F)(F)F,0.630957
7178,1486494,CC1=CC=C(C=C1)SCC2=NC3=CC=CC=C3N2CC(=O)NC4=CC=C(C=C4)Cl,1.41254
7179,1486498,C1=CC=C(C=C1)SCC2=NC3=CC=CC=C3N2,1.41254
7180,5525115,CC(C)CC(=O)O/N=C\1/C2=CC=CC=C2N(C1=O)C3=CC=CC=C3,5.62341
7181,3782422,C1=CC=C2C(=C1)N=C(N2CC3=C(C=C(C=C3)Cl)Cl)C4=C(N=CC=C4)Cl,0.891251
7182,1470962,COC1=CC=C(C=C1)OC2=NC3=CC=CC=C3N=C2C(F)(F)F,3.16228
7183,1485610,C1=CC(=CC=C1C2=CN3C=C(C=C(C3=N2)Cl)C(F)(F)F)F,10
7184,1479843,CSC1=NC2=CC=CC=C2C(=N1)SC3=CC(=CC=C3)Cl,6.30957
7185,1476513,C1=CC(=CC=C1C(=O)CSC2=NC=CN2C3=C(C=C(C=N3)C(F)(F)F)Cl)Cl,1.12202
7186,1476061,CC1=CC(=NC(=N1)C)OC(=O)C2=C(C=C(C=C2)Cl)Cl,28.1838
7187,4265899,CS(=O)(=O)C1=CC=CC=C1COC(=O)NC2=CC=C(C=C2)Cl,2.51189
7188,9607485,CN(C)/C=N/C1=NC=C(S1)C(=O)C2=CC3=CC=CC=C3C=C2,14.1254
7189,11958786,C1=CC=C2C(=C1)C(=O)N(C2=O)CCC3=CSC(=N3)/C(=C\C4=CC(=CC=C4)C(F)(F)F)/C#N,3.16228
7190,1484237,C1CC(=NN(C1)C(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,4.46684
7191,1487353,C1=CC(=CC(=C1)C(F)(F)F)C2=NC3=C(C=C(C=C3)Br)C(=O)N2O,28.1838
7192,5169124,CC1=CC(=C(C=C1)C)CN2C3=C(C=CC(=C3)C#N)N4CCCC4C2=O,3.16228
7193,3698321,CC1=CC=C(C=C1)C(=O)NC2=NC=CC(=N2)C3=CC=CS3,10
7194,1486786,CS(=O)C1=CC=CC=C1C2=NC(=NO2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,8.91251
7195,1479834,CSC1=NC2=CC=CC=C2C(=N1)OC3=CC=C(C=C3)F,7.07946
7196,1481095,C1=CC=C(C=C1)C2=CC(=NO2)COC(=O)NC3=CC=C(C=C3)Cl,0.446684
7197,1478130,C1CN(CCC1(CS(=O)(=O)CC2=CC=CC=C2)O)C(=O)C3=CC(=CC=C3)C(F)(F)F,22.3872
7198,2768255,CC1=CC=C(C=C1)C(=O)NC2=CN=C(C=C2)N3CCOCC3,2.81838
7199,3849951,CC1=C2CCN(C2=NC(=N1)SC)C3=CC=C(C=C3)C(F)(F)F,11.2202
7200,1490710,CC1=CC(=CC(=C1)N2C(=NN=N2)C3=CN(N=C3C(F)(F)F)C)C,2.51189
7201,2767673,COC1=CC=C(C=C1)OC2=CC=CC=C2C=O,7.07946
7202,5823053,C/C(=N\OC(=O)C1=CC=C(C=C1)F)/C2=NC=CS2,17.7828
7203,1480702,CCN1C(=NNC1=S)C2=CC3=C(C=C2)N=CC=C3,19.9526
7204,1480761,CC1=CC=C(C=C1)OC2=CC=CC=C2/C=C\3/C(=O)N(C(=O)S3)C,6.30957
7205,1490179,CC(C)N1C(=NN=N1)C2=CC(=CC(=C2)Cl)Cl,7.94328
7206,1476586,COC1=CC=C(C=C1)CS(=O)(=O)C2=NC(=C(N2CC#C)C3=CC=CC=C3)C4=CC=CC=C4,2.23872
7207,1482619,CCOC(=O)C1=C(N(N=C1)C2=NC(=CS2)C3=CC=C(C=C3)F)C(F)(F)F,5.01187
7208,1474692,CC1=CC=C(C=C1)COC2=COC(=CC2=O)CO,14.1254
7209,1474992,C1CC2=CC=CC=C2N(C(=O)C1)CC3=CC=CC=C3Cl,1
7210,2776131,C1CN(CCC1C(=O)N)C(=O)OCC2=CC=CC=C2,11.2202
7211,5916970,C1=CC=C2C=C(C=CC2=C1)/C=C/C(=O)C3=COC=C3,1.99526
7212,1479579,C1=CC=C(C=C1)C2=NOC(=C2)CSC3=CC=C(C=C3)Cl,1.12202
7213,1487796,CCOC(=O)CN1C(=O)N(C(=N1)C)C2=CC=C(C=C2)C(C)(C)C,5.01187
7214,1926999,C1COCCN1C2=NC(=O)/C(=C/C=C\C3=CC=CC=C3)/S2,35.4813
7215,1481102,C1=CC=C(C=C1)NC(=O)OCC2=NOC(=C2)C3=CC=C(C=C3)Cl,1.99526
7216,9619308,C/C(=N\OC(=O)C1=CC=CC=C1F)/C2=NC=CS2,35.4813
7217,6280709,C/C(=N/OC(=O)C1=CC(=CC=C1)Cl)/C2=NC=CS2,19.9526
7218,9662524,C1=CC(=CC(=C1)OC2=NC=CC=N2)/C=N/N3C(=O)C=C(N=C3N)C(F)(F)F,25.1189
7219,1481929,CN(C1=C(C=C(C=N1)C(F)(F)F)Cl)NC(=O)NN,10
7220,1478099,CC1=NN(C(=C1)C(F)(F)F)C2=NC(=CS2)C(=O)NC3=CC=CC(=C3)C(=O)C,7.94328
7221,1474259,C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2C4=C(N=CC=C4)Cl,28.1838
7222,1490177,C1=CC(=CC(=C1)C(F)(F)F)CNC(=O)C2=CC(=CC(=C2)Cl)Cl,0.891251
7223,1490175,CCCN1C(=NN=N1)C2=CC(=CC=C2)Cl,5.01187
7224,1484761,CC1=C2CCCC2=NC(=N1)S(=O)(=O)C3=CC(=CC=C3)Cl,15.8489
7225,1474985,C1CC2=CC=CC=C2N(C(=O)C1)CC3=CC(=CC=C3)Cl,0.501187
7226,5204872,CCOC(=O)C1=NOC(C1)CNC(=O)C2=NOC(C2)CNC(=O)C3=C(ON=C3C4=CC=CC=C4Cl)C,19.9526
7227,9581649,C/C(=N\OCC1=C(C(=CC=C1)Cl)Cl)/C2=CC=C(S2)CC#N,1.99526
7228,3609290,COC(=O)C1CSC(N1C(=O)NC2=CC=CC=C2)C(=O)OC,10
7229,1473679,C1=CC(=CC=C1NC(=O)C2=CN=C(C=C2)N3C=CN=C3)F,0.0707946
7230,3841604,C1CC(N(C1)S(=O)(=O)C2=CC=CC=C2)C3=NC4=CC=CC=C4S3,4.46684
7231,3837107,CCN=C(C1=CN=CC=C1)NC2=CC=C(C=C2)Cl,1.77828
7232,2766821,C#CCSC1=NC(=NC2=CC=CC=C21)CC3=CC=C(C=C3)Cl,0.501187
7233,5939214,CSC1=NC2=CC=CC=C2C=C1/C=C(\C#N)/C3=C(C=C(C=C3)Cl)Cl,22.3872
7234,2767890,CCOC(=O)C1=C(N(N=C1)C2=CC=CC=C2)N3C=CC=C3C(=O)C(=O)NC4=CC=CC=C4C(F)(F)F,7.94328
7235,1477534,C1=CC=C(C=C1)CCSC2=NC=CN2C3=CC=CC=C3,1.25893
7236,1481273,COC1=CC=CC=C1NC(=O)C2=NN(C=CC2=O)C3=CC=CC(=C3)C(F)(F)F,12.5893
7237,4318242,CC1=C(C(=CC=C1)OC2=NC=NC3=C2C(=NO3)C)C,5.01187
7238,2766683,CN1CCN(CC1)C2=C(C(=O)OC(=N2)N(C)C)C#N,12.5893
7239,3385214,C1=CC(=CC=C1C(=O)C2=CNC(=C2)C(=O)NCCCN3C=CN=C3)C(F)(F)F,0.630957
7240,1474527,CC1=CC=C(C=C1)C(=O)OCCC2=C(NN(C2=O)C3=CC=CC=C3)C,4.46684
7241,1483714,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)N,5.01187
7242,1486944,COC1=CC=C(C=C1)C(=O)OC2CCN(CC2)C3=C(C=C(C=N3)C(F)(F)F)Cl,0.354813
7243,1488235,C1=CC=C(C=C1)S(=O)(=O)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)C4=CN=CC=C4,5.01187
7244,11958791,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C(S3)NC(=O)C4=CC(=CC=C4)Cl)C,1.41254
7245,5194708,COC(=O)C(CCSC)NC(=O)CNS(=O)(=O)C1=CC=C(C=C1)F,22.3872
7246,2766428,COC(=O)C1=C(C=CS1)C2=CC=C(O2)C(=O)NC3=CC(=CC=C3)Cl,3.16228
7247,4358481,C1=CC=C(C(=C1)NC(=O)CS(=O)C2=CC(=CC=C2)Cl)Cl,2.51189
7248,1478380,CN1C=C(C=C1C(=O)OC)C(=O)C2=C(C(=CC=C2)Cl)Cl,1.25893
7249,3840272,CC1=CC=CC=C1C(=O)C2=CNC(=C2)C(=O)NCC3CCCO3,1
7250,1482682,CC1=CC=CC=C1CSC2=NC3=CC(=C(C=C3C(=N)N2CC4=CC=C(C=C4)OC)OC)OC,19.9526
7251,1477494,CC1=CC=CC=C1CSC2=NC=CN2C3=CC=CC=C3,0.630957
7252,2765953,C1CCN(CC1)CC(C(F)(F)F)OC(=O)NC2=CC=C(C=C2)Cl,1.58489
7253,1484969,C1=CN(C=C1)C2=C(SC=C2)C3=NN=C(O3)SCC4=CC=C(C=C4)Cl,1.12202
7254,9657184,CC1=CC(=CC(=C1O)C)C(=O)C2=CN=C(S2)/N=C/N(C)C,25.1189
7255,1477570,CC1=CC=C(C=C1)S(=O)(=O)N2C=CC(=N2)C3=CC(=CC=C3)OCC4=C(C=CC=C4Cl)F,1.58489
7256,11958792,CC1=CC=C(C=C1)NC2=NC(=CS2)C3=C(N=C(S3)NC(=O)C4=CC=C(C=C4)[N+](=O)[O-])C,1.25893
7257,1475833,COC(=O)C1=C(C2=C(S1)N=CC=C2)OCC3=C(C=CC=C3Cl)Cl,0.158489
7258,2726190,C1=CC(=C(C(=C1)Cl)C#N)N2C=CN=C2,8.91251
7259,1482465,CSC(=NC#N)N1CCN(CC1)C2=CC=C(C=C2)Cl,0.707946
7260,5854588,C1=CC=C(C=C1)/C=C/C2=NN=C(O2)SCC3=CC=CC=C3Cl,6.30957
7261,3727893,CCC(=O)NCC1=C(C=CC=C1Cl)N2C=CC=C2,12.5893
7262,6404513,C1=CC=C(C=C1)C2=NC(=C(N=N2)C(F)(F)F)SC3=CC=CC=C3,0.00354813
7263,5904585,CC(C(=O)/C=C/N(C)C)OC1=CC=C(C=C1)Cl,7.94328
7264,4359989,C1=CC(=CC=C1CNC2=NC=CN=C2)C#N,19.9526
7265,91735,C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F,1.25893
7266,1489332,CC1=CC=C(C=C1)S(=O)(=O)N(CC2=C(N(N=C2C(F)(F)F)C)Cl)C3=CC=C(C=C3)OC,0.354813
7267,3714053,CC1=C2CCN(C2=C3C=C(C=C(C3=N1)OC)OC)C4=CC=C(C=C4)O,14.1254
7268,2766157,CC1=C(C(=O)N(N1)C2=CC=CC=C2)CCOC(=O)C3=CC(=CC=C3)C(F)(F)F,3.54813
7269,2763478,CN1C=C(C=C1C(=O)OC)C(=O)C2=C(C=C(C=C2)Cl)Cl,5.62341
7270,5214371,CC1=C(C(=CC=C1)N2C=CC=C2)C#N,17.7828
7271,291267,CSC1=C(C2=CC=CC=C2N=C1C3=CC=CC=C3)C(=O)O,10
7272,3778136,CCOC(=O)CSC1=NNC(=N1)NC(=O)C2=CC=CC=C2,12.5893
7273,4298774,COC1=CC=CC=C1NC(=O)C2=CN=C(C=C2)N3C=CC=N3,25.1189
7274,2737848,CC1=C(C=C(C(=O)O1)NC(=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3,8.91251
7275,1473605,CCOC(=O)C1=C(N=C2N1C=C(C=C2)Cl)C3=CC=CC=C3,12.5893
7276,135452225,CC1=CC(=NC2=C1C3=C(S2)C(=O)NC(=N3)SCC=C)C,6.30957
7277,9581611,COC(=O)C1=C(C=CS1)C2=CC=C(O2)/C=N/OCC3=C(C=CC=C3Cl)Cl,4.46684
7278,3784685,CN1C(=O)C(=CC2=CC=CC=C2OC3=CC(=C(C=C3)Cl)F)C(=O)N(C1=O)C,3.54813
7279,11958795,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)C3=CSC(=N3)NC4=CC(=CC=C4)F,0.562341
7280,5909558,C1=CC=C(C=C1)/C=C/C2=NN=C(O2)SCC3=C(C=CC=C3Cl)Cl,10
7281,1477616,CC1=CC(=NC2=C1C(=NN2CC#N)N3C=CC=C3)C,11.2202
7282,11958796,CC1=CC=C(C=C1)CNC(=O)C2CC(=NO2)C3=CC=CC=C3[N+](=O)[O-],3.16228
7283,2765160,C1=CC=C(C=C1)CS(=O)CC(C2=CC=CC=C2)(C3=CC=CC=C3)O,5.01187
7284,1489168,CCC(CC)C(=O)C1=CNC(=C1)C(=O)NCCC2=CC=CC=N2,19.9526
7285,1473615,C1CC2=C(C=C(C(=O)O2)NC(=O)C3=CC=C(C=C3)Cl)C(=O)C1,22.3872
7286,1472618,COC1=CC=C(C=C1)CC2=NC(=CS2)C(=O)NCC3=CC=C(C=C3)OC,8.91251
7287,1477039,C1=CC=C(C=C1)C2=NC3=C(N2OCC4=CC=C(C=C4)Cl)C=C(C=C3)[N+](=O)[O-],1.58489
7288,1484093,CCOC(=O)N1C2=CC=CC=C2N(C1=O)CC3=C(C=CC=C3Cl)Cl,1.99526
7289,11958799,CC1=CC=C(C=C1)CCNC(=O)C2CC(=NO2)C3=CC=CC=C3[N+](=O)[O-],11.2202
7290,1472565,CC1=CC(=CC=C1)OC2=NC(=NC=C2OC)C3=CC=CC=C3,7.94328
7291,1483512,C1=CC=C(C=C1)N2C(=NN=C2SCC3=CC=C(C=C3)Cl)CS(=O)CC4=CC=C(C=C4)Br,10
7292,1481303,CCN1C(=NN=C1SCC2=C(C=CC=C2Cl)Cl)C3=NN(C=CC3=O)C4=CC=CC=C4,12.5893
7293,1477533,C1=CC=C(C=C1)N2C=CN=C2SCC3=CC=C(C=C3)Br,0.316228
7294,1472628,COC1=CC=C(C=C1)CNC(=O)C2=CSC(=N2)CC3=CC=C(C=C3)Cl,2.51189
7295,9635684,C1CC/C(=N/OCC2=CC=CC=C2F)/C(C1)C3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],3.98107
7296,6053618,C1CC/C(=N\OCC2=CC(=CC=C2)F)/C(C1)C3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-],7.07946
7297,1477606,C1CS(=O)(=O)CCN1CCC2=CN(C3=CC=CC=C32)CC4=CC=C(C=C4)C(F)(F)F,3.16228
7298,1489238,COC1=C(C=C2C(=C1)C(=N)N(C(=N2)SCC3=C(C=C(C=C3)Cl)Cl)CC4=CC=CS4)OC,2.51189
7299,1472483,C1CCN(CC1)C2=CC(=O)N(N=C2C3=CC=CC=C3)CC4=CC=CC=C4Cl,12.5893
7300,1486096,C1=CC=C(C=C1)C2=NC3=C(N2O)C=C(C=C3)Cl,17.7828
