,PUBCHEM_CID,smile_1851,p450-cyp2c9-Potency
6057,1481622,CC1=CC=C(C=C1)CSC2=NC3=CC=CC=C3C=C2C=O,2.23872
6058,11958824,C1=CC=C(C=C1)C(=O)CN/C=C\C(=O)C2=CC=CC=C2,1.77828
6059,2768692,C=CCNC(=O)C1=CSC(=N1)C2=CC=CC=C2,15.8489
6060,3279692,CC(C)(C)C1=NN=C(S1)NC(=O)NS(=O)(=O)C2=CC=CC=C2,10
6061,2726179,C1=CC(=C(C(=C1)N2C=CN=C2)C#N)N3C=CN=C3,0.562341
6062,1473674,CC1=C(C=CC=C1Cl)NC(=O)C2=CN=C(C=C2)N3C=CN=C3,0.0794328
6063,9659653,CN1C(=C(C(=N1)C(F)(F)F)/C=N/OC(=O)C2=CC=CC=C2Cl)SCC3=CC=C(C=C3)Cl,3.98107
6064,1481604,CSC1=NC2=CC=CC=C2C=C1/C=C(\C#N)/C3=CC=CC=C3,3.98107
6065,1481603,CC1=CC(=CC=C1)/C(=C/C2=CC3=CC=CC=C3N=C2SC)/C#N,31.6228
6066,6183794,CSC1=NC2=CC=CC=C2C=C1/C=C(\C#N)/C3=CC(=CC=C3)Cl,39.8107
6067,9581920,CC1=C(SC(=N1)C2=CC=CC=C2)/C(=N/OC(=O)NC(C)C)/C,11.2202
6068,1483219,CCNC1=NC(=CC(=N1)SC2=CC=C(C=C2)C)C(F)(F)F,25.1189
6069,1483251,CC(C)NC1=NC(=CC(=N1)OC2=CC=C(C=C2)Cl)C(F)(F)F,15.8489
6070,3793688,CC(C)C(=O)NC1=CC=C(C=C1)SC2=CC=C(C=C2)F,14.1254
6071,9658376,C1=CC(=CC=C1C(=O)C/C=N/OCC2=C(C=C(C=C2)Cl)Cl)Cl,17.7828
6072,3823502,CC1=C(C=C(C=C1)NC(=O)C(C2=CC=CC=C2)SCC(=O)OC)C,1.77828
6073,3657045,C1CN(CCC1OC(=O)C2=CC(=CC=C2)C(F)(F)F)C3=C(C=C(C=N3)C(F)(F)F)Cl,0.199526
6074,1488323,C=CCN1C(=CC=C(C1=O)C#N)C2=CC=C(C=C2)Cl,7.07946
6075,1483732,C1CN(CCC1OC(=O)C2=CC=CC=C2)C3=C(C=C(C=N3)C(F)(F)F)Cl,10
6076,3365190,COC1=CC=C(C=C1)COC2=C(SC=C2)C(=O)NC3=CC(=C(C=C3)Cl)Cl,2.81838
6077,3761034,C1CN(CCC1OC(=O)C2=CC=CC=C2)C3=CC=C(C=C3)[N+](=O)[O-],0.630957
6078,3693150,CC(C1=NN(C=C1)S(=O)(=O)C2=CC=C(C=C2)Cl)OC3=CC(=C(C=C3)C4=CC=CC=C4)F,7.07946
6079,1488211,CN(C)C1=NC=C(C(=N1)C2=C(C=C(C=C2)Cl)Cl)S(=O)(=O)C3=CC=CC=C3,7.07946
6080,1484508,C1=CC(=CC=C1CNC(=O)N)Cl,0.0501187
6081,1475543,CC1=CC=C(C=C1)C2=C(C(=NC(=N2)SC)Cl)C#N,0.630957
6082,3831413,CC1=NC(=NN1C2=CC(=C(C=C2Cl)Cl)OC(C)C)C(=O)NC3=C(C(=CC=C3)Cl)Cl,7.07946
6083,3178012,COC(=O)C1=CC=C(C=C1)NC(=O)CN2C(=NC(=N2)C3=CC=NC=C3)SCC(=O)NC4=NC=CS4,0.223872
6084,5766840,C1=CC(=CC(=C1)Br)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NNC(=O)C3=CN=CC=C3,0.446684
6085,1442634,CCCC1=NC2=CC=CC=C2C(=N1)SCC(=O)NC3=NC4=C(S3)CCCC4,1.25893
6086,2884944,C1CCCN(CC1)C(=O)CN2C(=O)C3=CC=CC4=C3C(=CC=C4)C2=O,22.3872
6087,135501736,C1=CC=C(C=C1)C(=O)N/N=C/C2=C(N=C3C=CC=CN3C2=O)NC4=CC=CC(=C4)C(F)(F)F,12.5893
6088,135482566,CCCC1=NN2C(=O)C(=C(N=C2S1)O)C(C3=CC=C(C=C3)C)C4=C(N=C5N(C4=O)N=C(S5)CCC)O,12.5893
6089,1471864,CC1=C(C(=NO1)C)CS(=O)(=O)C2=CC=C(C=C2)Br,31.6228
6090,3168483,CC1=CC(=C2C=C(C=CC2=N1)OC)SCC(=O)NNC(=O)COC3=CC=CC=C3,10
6091,1482584,CC1=C(C2=C(C=C1)C=NN2)NC(=S)NC(=O)C3=CC=CC=C3,15.8489
6092,3165303,COC1=C(C=CC(=C1)C2C3=C(C4=CC=CC=C4C=C3)OC(=C2C#N)N)OCC(=O)NC5=CC=C(C=C5)C(=O)OC,1
6093,1374541,CC1=C2C(=CC=C1)C=C(C(=N2)SCC(=O)NC3=CC4=C(C=C3)SC(=N4)C)C#N,3.54813
6094,1452521,CC1=C(SC2=C1C(=NC(=N2)C3CC3)SCC(=O)N4CC(=O)NC5=CC=CC=C54)C,1
6095,1172453,CCOC1=CC(=C(C=C1NC(=O)C2=CC=C(C=C2)C)OCC)NC(=S)NC3=CC(=CC=C3)OC,10
6096,5442636,CC1=CC=C(C=C1)NC(=O)/C(=C\C2=CC(=CC=C2)[N+](=O)[O-])/NC(=O)C3=CC=CS3,39.8107
6097,1169033,CC1=CC=C(C=C1)NC(=S)NC2=NC(=CS2)CC(=O)NC3=CC=CC=C3,2.81838
6098,3216679,C1CC(OC1)CNC(=O)C(C2=CN=CC=C2)N(C3=CC=CC=C3)C(=O)CC4=CC=CS4,15.8489
6099,3141844,COC1=C(C=CC(=C1)NC(=O)C2=C(C=CC(=C2)Cl)Cl)C3=CC4=CC=CC=C4OC3=O,4.46684
6100,3721751,CN1C(=C(C(=N1)C(F)(F)F)C(=O)NC2=C(C=C(C=C2)F)F)SC3=CC=CC(=C3)C(F)(F)F,1.58489
6101,5740149,COC1=C(C=CC(=C1)/C=C(/C#N)\C2=NC3=CC=CC=C3N2)OC4=C(C=CC=N4)[N+](=O)[O-],1.99526
6102,3811869,C1CC(=O)N(C1C(=O)NC2=CC=C(C=C2)Br)CC3=CC=CC=C3Cl,0.446684
6103,1479969,CCN(CC)C(=O)C1=CC2=C(S1)C=CC(=C2)[N+](=O)[O-],17.7828
6104,1472014,C1=CC=C2C(=C1)N=C(S2)C3=CC=CN(C3=O)CC4=CC=C(C=C4)Cl,3.54813
6105,3220753,CC1=C(C=C(C=C1)NC(=O)CN2CCC(CC2)NC(=O)CC3=CC=CC=C3)C,15.8489
6106,741915,CCOC(=O)C1=C(NC(=C(C1C2=C(C=CS2)C)C(=O)OCC)C)C,0.891251
6107,1474409,C1=CSC(=C1)C2=C(N(N=C2)C3=NC(=CS3)C4=C(C=C(C=C4)Cl)Cl)N,19.9526
6108,1450089,CC1=CC=C(C=C1)CN2C=CC=C(C2=O)NC(=O)NCC3=CC=CC=C3,14.1254
6109,3189243,CCC1=CC=C(C=C1)N(C(C2=CNC3=CC=CC=C32)C(=O)NCCC(C)C)C(=O)C4=C(C(=NS4)C(=O)N)N,5.62341
6110,9595185,CCOC1=CC=C(C=C1)N\2C(=O)CS/C2=N/NC(=O)COC3=CC4=CC=CC=C4C=C3,31.6228
6111,1440319,CC1=CC=C(C=C1)N=C2N(CC3=CC4=C(C=C(C=C4N=C3S2)C)C)CCN5CCOCC5,14.1254
6112,1475681,COC(=O)C1=NN2CCN(C(=O)C2=C1)CC3=CC=CC=C3F,10
6113,3393240,CCCCNC1=NC(=C(C=C1C#N)C(=O)OCC)C2=CC=CC=C2,3.16228
6114,1484232,CC(C)(C)C(=O)NC1=CC=CN2C1=NN=C2C(F)(F)F,25.1189
6115,3150884,CCN1C(=C(C(=O)NC1=S)C(C2=CC=CC=N2)C3=C(N(C(=S)NC3=O)CC)O)O,31.6228
6116,1478505,C1=CN(C(=O)C(=C1)C(=O)NC2=CC=C(C=C2)C(F)(F)F)CC3=CC4=C(C=C3)OC(O4)(F)F,8.91251
6117,1478504,C1=CC(=CC(=C1)NC(=O)C2=CC=CN(C2=O)CC3=CC4=C(C=C3)OC(O4)(F)F)C(F)(F)F,3.16228
6118,5770206,CC1=CC=C(C=C1)C(=O)NNC(=O)CSC2=NC3=C(C4=C(N3)C=CC(=C4)F)N=N2,5.62341
6119,1471855,C1=CC=C(C=C1)CSC2=NC(=C(C(=N2)Cl)C#N)C3=CC=CC=C3,1
6120,1487108,CC1=CC(=CC=C1)C2=NC(=C(C(=N2)N3CCN(CC3)C)C#N)C4=CC=C(C=C4)OC,7.94328
6121,3826552,C1=CC=C2C(=C1)N=C(C(=N2)C(F)(F)F)C(C#N)C3=CC=C(C=C3)Cl,1.41254
6122,9581886,CCSC1=NC=C(N1C)/C=N/NC2=CC=C(C=C2)F,12.5893
6123,1471763,C1=CC=C(C=C1)C2=NC(=CC(=N2)OC3=CC=CC=C3)CS(=O)(=O)C4=CC=CC=C4,0.891251
6124,1475530,CNC1=NC(=NC(=C1)CSC)SCC2=CC(=C(C=C2)Cl)Cl,8.91251
6125,2767872,COC(=O)C1=CC=C(O1)NC(=O)C2=CC=CC=C2,17.7828
6126,1472012,C1=CC=C(C=C1)CN2C=CC=C(C2=O)C3=NC4=CC=CC=C4S3,3.16228
6127,1166641,CC1=C(C(=CC=C1)C)NC(=O)CSC2=NC=C(N2CC(=O)NC3=CC=C(C=C3)NC(=O)C)C4=CC=C(C=C4)F,17.7828
6128,5331702,CC1=CC(=CC=C1)NC(=S)N/N=C/C2=CC=C(S2)[N+](=O)[O-],1.77828
6129,3207836,CCC1=CC=C(C=C1)N(C(C2=CC=C(C=C2)OC)C(=O)NC3CCCC3)C(=O)C4=C(OC=C4)C,28.1838
6130,3168330,C1=CC(=CC=C1C(=O)NNC(=O)CSC2=NC(=CC(=N2)N)N)Cl,28.1838
6131,1176117,CC1=C2C(=CC=C1)C=C(C(=N2)SCC(=O)N(C)C3=NC(=CS3)C4=CC=CC=C4)C,2.81838
6132,135501745,COC1=CC2=C(C=C1)N=C(NN=C2C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CO4,14.1254
6133,1213087,COC1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)CSC3=N,3.54813
6134,1440349,CC1=C(C(=CC=C1)C)NC(=O)CSC2=NC3=CC4=C(CCC4)C=C3C=C2C,4.46684
6135,1072346,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)SCC(=O)NC4=NC=CS4,0.630957
6136,5443011,CC1=CC=C(C=C1)NC(=O)/C(=C\C2=CC=C(C=C2)[N+](=O)[O-])/NC(=O)C3=CC=CC=C3,11.2202
6137,3104475,CC1=CC(=C(C=C1)C)NC(=O)C2(CC3C4=CC=CC=C4C2C5=CC=CC=C35)C,10
6138,9591335,CC1=C(C=CC=C1Cl)NC(=O)C(=O)N/N=C(\C)/CC(=O)NC2=CC=CC=N2,3.98107
6139,3132120,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSCC(=O)OCC(=O)C3=CC=C(C=C3)Br,14.1254
6140,9560016,COC1=C(C=C(C=C1)/C=N/NC(=O)C2=C(C=CS2)OCC3=CC=C(C=C3)F)OC,0.630957
6141,2906514,CC1=CC=C(C=C1)C2=CSC(=N2)CC3=NC(=CS3)C4=CC5=CC=CC=C5OC4=O,1
6142,3817476,CCS(=O)(=O)C1=CC2=C(C=C1)OC(CN2S(=O)(=O)C)C(=O)NCCOC,35.4813
6143,3631016,CCS(=O)(=O)C1=CC2=C(C=C1)OC(CN2S(=O)(=O)C3=CC=CC=C3)C(=O)O,12.5893
6144,1476742,C1=CC=C(C=C1)C2=NC=C(S2)C3=NN(C=C3)S(=O)(=O)C4=CC=C(C=C4)F,7.94328
6145,3706569,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2SC3=NC=C(C=C3)C(=O)OC,1.12202
6146,3738890,CN(C)S(=O)(=O)OC1=C(SC=C1)C(=O)NC2=CC(=CC=C2)Cl,8.91251
6147,2766182,CC1=CC(=C(C=C1)C)CN2C3=C(C=CC(=C3)S(=O)(=O)N4CCOCC4)N5CCCC5C2=O,14.1254
6148,2766148,C1CC2C(=O)N(C3=C(N2C1)C=CC(=C3)S(=O)(=O)N4CCOCC4)CC5=CC(=CC=C5)C(F)(F)F,5.01187
6149,3702181,CS(=O)(=O)N1CC(OC2=C1C=C(C=C2)Cl)C(=O)NC3CC3,10
6150,3753876,C1C(OC2=C(N1S(=O)(=O)C3=CC=CC(=C3)C(F)(F)F)C=C(C=C2)CC(=O)O)C(=O)O,15.8489
6151,3851053,CCOC(=O)C1CN(C2=C(O1)C=CC(=C2)CC(=O)OC)S(=O)(=O)C3=CC=CC(=C3)C(F)(F)F,6.30957
6152,1489406,CC1=C(C(=C(N1)O)C=NC2=CC=C(C=C2)C(C)C)C(=O)OC,28.1838
6153,2766655,C1=CC=C2C(=C1)C(=C(N2CC3=CC(=C(C=C3)Cl)Cl)O)N=O,5.62341
6154,2765842,CCOC(=O)CSCC(C(=O)OCC)NC(=O)OC(C)(C)C,14.1254
6155,1478763,CCC(=O)OCC1=C(N(N=C1C(F)(F)F)C)SC2=CC=C(C=C2)F,10
6156,5707079,CC1=CC=C(C=C1)/C=C/C2=NNC(=O)C=C2,39.8107
6157,3726487,CCC1=CC=C(C=C1)C(CC(=O)C2=CC=C(C=C2)Cl)C(=O)O,10
6158,1488444,C1=CC(=C(C=C1Cl)S(=O)(=O)NC2=NC(=CS2)C3=C(C=CS3)Cl)Cl,0.630957
6159,54685821,CN1C2=CC=CC=C2C(=C(S1(=O)=O)C(=O)NC3=CC=CC=C3)O,2.81838
6160,1474089,C1=CC=C2C(=C1)C(=CN2C3=C(C=C(C=N3)C(F)(F)F)Cl)/C=C/C(=O)O,17.7828
6161,5188751,CC(CS(=O)(=O)C1=CC=CC(=C1)C(F)(F)F)(C(=O)NC2=CC=C(C=C2)C(F)(F)F)O,11.2202
6162,1486875,CC1=NN(C(=C1C(=O)NC2=C(C=C(C=C2)F)F)OC3=CC=C(C=C3)Cl)C,12.5893
6163,1478885,C1=CC2=C(C(=C1)F)C(=NC(=C2C3=CC=C(C=C3)F)N)Br,2.51189
6164,1478884,C1=CC=C(C=C1)C2=C(N=C(C3=C2C=CC=C3F)Br)N,1.41254
6165,3780284,CC(CS(=O)(=O)CC1=CC=CC=C1Cl)(C(=O)NC2=CC=CC(=C2)C(F)(F)F)O,11.2202
6166,2769287,C1=CC=C(C(=C1)C(=O)NNC2=CC=C(C=C2)F)C(=O)O,0.0251189
6167,1479264,C1=CN(C(=C1)C(=O)NC2=C(C=C(C=C2)F)F)C3=C(C=C(C=N3)C(F)(F)F)Cl,39.8107
6168,6411702,CC1=CC(=CC=C1)C(=O)NN(C)C2=C(N=NC(=N2)C3=CC=CC=C3)C(F)(F)F,0.316228
6169,3832030,C1=CC(=CC(=C1)N=CC2=CNN(C2=O)C3=NC(=CC=C3)Cl)C(F)(F)F,10
6170,5133883,C1=CC=C(C(=C1)S(=O)(=O)NCCNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)Cl,12.5893
6171,6415102,C1=CC=C(C=C1)C2=NC(=C(N=N2)C(F)(F)F)OC3=CC=CC(=C3)C(F)(F)F,7.94328
6172,3851062,CC(C)(C)C1=CC=C(C=C1)C(=O)C2=CNC(=C2)C(=O)NCCCN3C=CN=C3,0.398107
6173,1481979,C1=CC=C2C(=C1)C=CC(=N2)C3=CC=NC=C3,5.01187
6174,1474442,C1=CC(=CC(=C1)Br)NC(=O)CC2=C(C=C(C=N2)C(F)(F)F)Cl,17.7828
6175,1474625,CCOC(=O)C1=CN=C(N=C1OC2=CC=CC=C2)C3=CC=CC=C3,6.30957
6176,3794816,CC(CS(=O)(=O)C1=CC=CC=C1)(C(=O)NC2=CC=CC(=C2)C(F)(F)F)O,35.4813
6177,3698352,C1COCCN1C(C#N)(C2=CC=CC=C2F)C3=C(C=C(C=N3)C(F)(F)F)Cl,31.6228
6178,2766824,C1=CC=C2C(=C1)C(=C(N2CC3=CC(=CC=C3)Cl)O)N=O,2.51189
6179,135501748,CC1=CC(=CC=C1)C(=O)OCCC2=C(N=C(NC2=O)SC)C,3.16228
6180,3571227,CCOC(=O)CC1C(=O)NCCN1S(=O)(=O)C2=CC=CC=C2Cl,0.00562341
6181,3832029,C1=CC=C(C=C1)OC2=CC=C(C=C2)N=CC3=CNN(C3=O)C4=NC(=CC=C4)Cl,6.30957
6182,2766825,C1=CC=C2C(=C1)C(=C(N2CC3=CC=C(C=C3)Cl)O)N=O,1.25893
6183,1483022,C1=CC=C(C=C1)S(=O)(=O)NC2=CN(C(=O)C=C2)CC3=CC(=C(C=C3)Cl)Cl,2.51189
6184,3799510,CC(C1=CC=NN1S(=O)(=O)C2=CC=CC=C2)OC3=CC=C(C=C3)Cl,7.94328
6185,3382829,C=CCSC1=NC2=C(C(=N1)OC3=CC=CC=C3)SC=C2,8.91251
6186,3506302,CN1C(=C(C(=O)N(C1=O)C)C(=N)COC2=CC=CC=C2)O,14.1254
6187,1483026,CC1=CC=C(C=C1)S(=O)(=O)NC2=CN(C(=O)C=C2)CC3=CC(=C(C=C3)Cl)Cl,1.99526
6188,4594206,CN(C)S(=O)(=O)OC1=C(SC=C1)C(=O)NC2=CC=C(C=C2)Cl,11.2202
6189,6404569,C1=CC=C(C=C1)CC2=NN=C(C3=CC=CC=C32)SC4=CC=CC=C4,25.1189
6190,3421586,C1=CC(=CC=C1S(=O)(=O)NCCNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)Cl,0.0251189
6191,1478322,CCOC1=C(C(=O)N(N1)C2=CC=C(C=C2)Cl)C=NC3=CC=C(C=C3)O,3.54813
6192,4351717,CC1=C(C(=O)NC(=C1)C2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)Cl,3.54813
6193,3799501,CC(C1=CC=NN1S(=O)(=O)C2=CC=CC=C2)OC3=CC=CC=C3,4.46684
6194,1483047,CC1=NN(C(=C1)C2=C(NN(C2=O)C3=CC=CC=C3)C)C4=CC=CC=C4,1.58489
6195,2765866,CCOC(=O)C(=CC1=CC=C(C=C1)F)C(=O)OCC,14.1254
6196,1478306,CCOC1=C(C(=O)N(N1)C2=CC=C(C=C2)Cl)C=NC3=CC=C(C=C3)Cl,12.5893
6197,9581933,CO/N=C/C1=CC(=C(C=C1)N2CCN(CC2)C(=O)C3=C(C=C(C=C3)Cl)Cl)[N+](=O)[O-],7.94328
6198,3715139,CN1CC(C2(C13C4=CC=CC=C4NC3=O)COC5=CC=CC=C5C2=O)C6=CC=CC=C6,3.98107
6199,1488513,CC(C)(C)C(=O)NC1=NC(=NC=C1)C2=CN=CC=C2,3.16228
6200,3807916,COC(=O)C1=C(C=CS1)NC(=O)CSC2=CC=CC=C2NS(=O)(=O)C3=CC=C(C=C3)Cl,1.77828
6201,3762662,CN(C)S(=O)(=O)OC1=CC=CC(=C1)C(=O)NC2=CC=CC=C2Cl,5.01187
6202,1484658,CC1=CC=C(C=C1)CSC2=NC3=C(CCCC3)C(=N2)SCC(=O)O,5.62341
6203,1478886,C1=CC2=C(C(=C1)F)C(=NC(=C2C3=CC=C(C=C3)Cl)N)Br,4.46684
6204,3304981,C1COCCN1C(C#N)(C2=CC=C(C=C2)Cl)C3=C(C=C(C=N3)C(F)(F)F)Cl,10
6205,1487853,C1CN(NC1=O)S(=O)(=O)C2=CC=CC=C2,12.5893
6206,1486797,CCOC(=O)C1=C(N(C(=S)S1)C2=CC=CC(=C2)C(F)(F)F)SC,1.58489
6207,3738180,C1=CC=C(C=C1)C2=CC(=C(N=C2)SC3=CC=C(C=C3)Cl)C#N,3.54813
6208,2766068,CC1=CC(=C(N1C2=CC(=C(C=C2)N3CCOCC3)Cl)C)C(=O)C(=O)NC,19.9526
6209,5152789,CC1=CC=C(C=C1)OC2=NNN=N2,7.07946
6210,6404629,CCOC(=O)C1=C(N=C(N=N1)C2=CC=CC=C2)NCC3=CC=CC=C3,25.1189
6211,4268463,CC1=CC=CC=C1S(=O)(=O)C2=C(C=C(NC2=O)C3=CC=CC=C3)C,22.3872
6212,1484362,C1=CC(=CC=C1C2=NOC(=C2)CNS(=O)(=O)C3=CC=C(C=C3)Cl)Cl,3.98107
6213,2768698,CN1C(=C(C(=N1)C(F)(F)F)C(=O)NC2=C(C=C(C=C2)F)F)SC3=CC=C(C=C3)C(F)(F)F,4.46684
6214,1476733,COC1=CC=C(C=C1)S(=O)(=O)N2C=CC(=N2)C3=CN=C(S3)C4=CC=CC=C4,1.77828
6215,2763924,C1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)Cl)CC(=O)O,1.99526
6216,1472066,C1CCC(CC1)N2C(=O)C=C(NC2=O)C(F)(F)F,2.23872
6217,1471079,CC1=CC=C(C=C1)S(=O)(=O)C2=C(NC(=O)C(=C2)C#N)N,11.2202
6218,3751878,C1=CC=C(C=C1)C2=C(SC3=C2N=CC(=C3)C(F)(F)F)C(=O)O,28.1838
6219,135501754,CC1=C(C(=O)NC(=N1)SC)CCOC(=O)C2=CC=CC=C2,19.9526
6220,2774297,C1CN(CCC1C(=O)O)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],35.4813
6221,4210576,COC1=C(OC(=C1)O)C=NC2=CC=C(C=C2)C(F)(F)F,17.7828
6222,1483532,CN1C=C(C=C1C(=O)O)C(=O)C2=C(C=C(C=C2)Cl)Cl,14.1254
6223,3504941,CC1=C(SC=C1)C2=NC(=NC(=C2)C)N3C=CC=C3,14.1254
6224,3774783,CC1=C(N=C2C=C(C=CC2=N1)NC(=S)NCC=C)C,12.5893
6225,327954,CC1=CN2C(=NC=C2[N+](=O)[O-])C=C1,0.707946
6226,3370714,CS(=O)(=O)N1CC(OC2=C1C=C(C=C2)Cl)C(=O)NC3CCCC3,7.94328
6227,1483025,C1=CC(=CC=C1S(=O)(=O)NC2=CN(C(=O)C=C2)CC3=CC(=C(C=C3)Cl)Cl)Cl,1.77828
6228,4322088,CN(C)S(=O)(=O)OC1=CC=CC(=C1)C(=O)NC2=CC(=C(C=C2)Cl)Cl,2.81838
6229,5818015,CC1=C(C(=O)N(N1)C2=NC(=CS2)C3=CC=C(C=C3)Cl)/C(=C/C(=O)C)/O,14.1254
6230,3830300,CN(C)S(=O)(=O)OC1=C(SC=C1)C(=O)NC2=CC(=C(C=C2)Cl)Cl,5.01187
6231,2765898,C1=CC=C(C=C1)C2=C(SC(=C2NC(=O)C3=CC=CC=C3)C#N)SCC#N,17.7828
6232,3716916,CC(CS(=O)(=O)CC1=CC=C(C=C1)Cl)(C(=O)NC2=CC=CC(=C2)C(F)(F)F)O,8.91251
6233,5183591,CN1CC(C2(C13C4=CC=CC=C4NC3=O)COC5=CC=CC=C5C2=O)C6=CC=CC=C6Cl,6.30957
6234,6105854,C1C(=O)N(/C(=C/[N+](=O)[O-])/S1)C2=CC=C(C=C2)OC(F)(F)F,15.8489
6235,3748089,CN(C)S(=O)(=O)OC1=C(C=C(C=C1)Cl)C(=O)NC2=CC=CC(=C2)C(F)(F)F,7.94328
6236,3779277,COC1=CC=CC(=C1)N=CC2=CNNC2=O,19.9526
6237,5093701,COC1=C(OC(=C1)O)C=NC2=CC=C(C=C2)Cl,22.3872
6238,3820364,CC1=NC2=C(C(=NN2C(=C1)C(F)(F)F)C3=C(N(N=C3)C)C(F)(F)F)Cl,19.9526
6239,1480657,CC1=NC2=CC(=NN2C(=C1)C(F)(F)F)C3=C(N(N=C3)C)C(F)(F)F,7.07946
6240,2856996,C1CC2=C(C(C3C(=N2)C4=CC=CC=C4C3=O)C5=CC=C(C=C5)Cl)C(=O)C1,5.01187
6241,2858525,C1CCCN(CC1)C2(C3=C(C=CC(=C3)[N+](=O)[O-])NC2=O)O,12.5893
6242,5335108,C1OC2=C(O1)C=C(C=C2)/C=N/N(C3=CC=CC=C3)C4=CC=CC=C4,8.91251
6243,781881,C/C(=C/C(=O)NCC1=CC=CC=C1)/C(=O)O,0.0398107
6244,2978558,CC(C)NC1=C(C=CC(=C1)N2CCCC2)[N+](=O)[O-],8.91251
6245,3761375,CC1=C2CCN(C2=NC(=N1)SC)C3=CC=C(C=C3)C(C)C,11.2202
6246,1471492,CSC1=C(C2=C(C=CC(=C2)Cl)N=C1C3=CC=CC=C3)C(=O)O,0.794328
6247,5341446,CC1=CC(=CC=C1)C(=O)N/N=C/C2=CC=C(C=C2)OCC(=O)N3CCCCC3,39.8107
6248,135409737,C1=CC=C(C=C1)C2=C(C(=O)NC(=N2)C3=CC=CC=C3)C#N,0.316228
6249,5341592,COC1=CC=C(C=C1)N(CC(=O)N/N=C/C2=CC=CS2)S(=O)(=O)C3=CC(=C(C=C3)OC)OC,4.46684
6250,2857436,C1CCC2(CC1)N=C(C3N2C3C4=CC=C(C=C4)[N+](=O)[O-])C5=CC=CC=C5,11.2202
6251,5341542,COC1=CC=C(C=C1)/C=C(/C(=O)N/N=C/C2=CC=NC=C2)\NC(=O)C3=CC=CC=C3,12.5893
6252,2856797,CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N=CC3=C(NN(C3=O)C4=CC=C(C=C4)C)C,8.91251
6253,5341526,C1CCN(CC1)C(=O)COC2=CC=C(C=C2)/C=N/NC(=O)CSCC3=CC(=CC=C3)Cl,22.3872
6254,2850045,COC1=CC=C(C=C1)N(CC(=O)NN=C2CCCC2)S(=O)(=O)C3=CC=CC=C3,10
6255,5722573,C/C(=N\N=C(C1=CC=CC=C1)C2=CC=CC=C2)/C3=CC=CS3,0.707946
6256,5721735,CCOC(=O)C1CCCN(C1)C/C=C/C2=CC=CC=C2[N+](=O)[O-],15.8489
6257,5721718,CC1CC(CN(C1)C/C=C/C2=CC=CC=C2[N+](=O)[O-])C,1.58489
6258,9585859,CC1=CC=C(C=C1)C2=CSC(=N2)N/N=C/C3=CC=CO3,19.9526
6259,1022762,CCC1=C(SC(=C1C(=O)OCC)NC(=O)/C=C/C2=CC3=C(C=C2)OCO3)C,5.01187
6260,9619313,CCOC(=O)C1=C2C=CC=CN2C3=C1C=CC(=C3)OCC(=O)N/N=C/C4=CC=C(C=C4)Cl,6.30957
6261,2854382,CC(C1=CC=CC=C1C(C2=CC=CC=C2)O)N(C)C.Cl,0.0354813
6262,728371,CC(=O)NN1C(=O)C2=C(C1=O)C=C(C=C2)OC3=CC=CC(=C3)[N+](=O)[O-],31.6228
6263,6896381,COC1=C(C=CC(=C1)/C=N/NC(=O)C2=CN=CC=C2)OC(=O)C3=CC=CO3,28.1838
6264,2844894,CC1=C(C(=CC=C1)C)OC2(C3=CC=CC=C3C(=O)O2)C4=CC=CC=C4,2.51189
6265,1490196,CC1=CC=C(C=C1)C2=CC=NC(=S)N2,10
6266,2978676,C1CN(CCN1C2=C(C=C(C=C2)Cl)[N+](=O)[O-])C(=O)CSC3=CC=C(C=C3)Cl,3.54813
6267,5509203,CC1=CC=CC=C1C(=O)N/N=C(\C)/C2=CC=C(C=C2)NC(=O)C3=CC=CS3,14.1254
6268,2234361,CC1=C(C=CC(=C1)NC(=S)NC2=CC=CC=C2)Br,11.2202
6269,5724239,C/C(=N\NC(=O)CC1=CC=C(C=C1)Cl)/C2=CC=CC=N2,14.1254
6270,3825639,CC1=CC=CC=C1OC2=NC=NC3=C2C=C(O3)C4=CC=CC=C4,3.98107
6271,135501756,CC1=CC(=C(C(=O)O1)/C=N/NC2=CC(=CC=C2)Cl)O,3.16228
6272,5524102,CC1=C(C=C(C=C1)NC(=O)N/C=C/C2=CC=CO2)C,15.8489
6273,2870398,CC(=O)NC1C(C(C(OC1OCCOC2=C(C=C(C=C2)Cl)Cl)COC(=O)C)OC(=O)C)OC(=O)C,4.46684
6274,2870397,COC(=O)CNC(C1=CC=CC=C1Cl)C2=C(C=CC(=C2)Br)NC(=O)CCN3CCOCC3,15.8489
