,PUBCHEM_CID,smile_1851,p450-cyp1a2-Potency
7325,831037,C1CC2=CC=C3C4=C(C=CC1=C24)C(=O)N(C3=O)C5=CC6=CC=CC=C6C=C5,0.794328
7326,834592,CSC1=CC=C(C=C1)CNC2=CC=CC=C2,25.1189
7327,839576,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3O2)NC(=O)CC4=CC=CS4,1.99526
7328,6858688,CC1=C(C=C(C=C1)/C=N/N2C(=NN=N2)N)[N+](=O)[O-],10
7329,1236024,CCOC1=CC=C(C=C1)C(=O)NC2=CN(N=C2)CC3=CC(=C(C=C3)Cl)Cl,10
7330,3380841,CC1=CC=C(C=C1)C2=NC(=NC(=N2)SC)C(Cl)Cl,1.41254
7331,1221200,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)C=NC3=CC4=C(C=C3)NC(=O)N4)C,12.5893
7332,622549,C1=CC=C(C=C1)C2=C(SC(=N2)N)C3=CC=C(C=C3)N,8.91251
7333,6504838,C1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)NC3=CC=CC4=CC=CC=C43,3.16228
7334,1761196,CC1=C(C(=NN1CC2=C(C=CC=C2Cl)Cl)C)NC(=O)C3=C4N=C(C=C(N4N=C3)C(F)F)C5=CC=CC=C5,31.6228
7335,835819,C1CCC(=CC1)CCNC(=O)COC2=CC=C(C=C2)Cl,11.2202
7336,673671,CC1=CC(=C(C=C1)OCC2=C(C=CC(=C2)C=O)OC)[N+](=O)[O-],1.12202
7337,988921,CCN1C(=NN(C1=S)CC(=O)NC2=C(C=CC(=C2)Cl)Cl)C3=CC=CC=C3Cl,15.8489
7338,1401110,CCOC(=O)CC1=NN=C(S1)NC(=O)CSC2=CC=C(C=C2)C,14.1254
7339,3743550,COC1=CC=CC(=C1)C2=C3C(C(=C(OC3=NN2)N)C#N)C4=CSC=C4,1.12202
7340,2018366,C1N(C2=NC3=CC=CC=C3N=C2N1S(=O)(=O)C4=CC=CS4)CC5=CC=C(C=C5)Cl,1.41254
7341,4358416,C1=CC=C(C=C1)CNC2=NC(=C(C(=N2)NC3=CC(=CC=C3)F)[N+](=O)[O-])N,0.794328
7342,4678346,C1=COC(=C1)C2=NC(=C(O2)OC(=O)C3=CC=CO3)C=NC4=CC=C(C=C4)Cl,15.8489
7343,11957173,CC1=CC(=CC(=C1)NC(=O)CCC2=NC3=CC=CC=C3N2)C,3.16228
7344,11957177,C1=COC(=C1)CSC2=CC=C(O2)/C=C/3\C(=N)N4C(=NC3=O)SC=N4,1.58489
7345,4342607,CC1CC(CN(C1)C(=O)CNS(=O)(=O)C2=CC=C(S2)Br)C,15.8489
7346,5068264,CC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCC3=CC=CO3,15.8489
7347,4420121,CCCCNC(=O)C(CC)SC1=NC2=C(C(=C(S2)C(=O)OC)C)C(=O)N1N,17.7828
7348,11957184,CC1=C(C=CC(=C1)OCCN2C=C(C3=CC=CC=C32)/C(=N/O)/N)Cl,1.99526
7349,4117926,CC1=CC=C(C=C1)CNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43,3.16228
7350,135510952,CC1=CC=C(C=C1)N=CC2=C(OC(=N2)/C=C/C3=CC(=CC=C3)[N+](=O)[O-])O,1.99526
7351,5217512,C1=CC=C(C=C1)C2=CC(=NC(=N2)NN)C3=CC=CC=C3O,0.562341
7352,3456574,CC(C)NC(=O)C1=CC2=C(C=C1)C(=O)N(C(=S)N2)CCOC,3.16228
7353,4614034,C1=CC(=CN=C1)CN2C(=O)C3=C(C=CC(=C3)Br)NC2=S,0.251189
7354,11957187,CC1=CC(=CC=C1)CCNC2=NC3=CC=CC=C3N4C2=NN=N4,0.891251
7355,4374184,COC1=CC(=C(C=C1)C(=O)NN2C=NC3=CC=CC=C3C2=O)OC,11.2202
7356,3567950,CC(C)NC(=O)CC1C(=O)N2C(=C3C=CC=CC3=NC2=S)N1,15.8489
7357,135498904,CC1=CC=CC=C1OC/C(=C(\C#N)/C2=NC3=CC=CC=C3N2)/O,0.281838
7358,4414298,C1=CC=C(C=C1)CC(=O)NN2C(=O)C3=CC=CC=C3N=C2SCC(=O)NCC4=CC=CC=C4Cl,15.8489
7359,4121748,COC1=CC=C(C=C1)CNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43,4.46684
7360,11957191,COCCNC(=O)CSC1=NC2=C(C=C(C=C2)N3CCOCC3)C(=O)N1CC4=CC=C(C=C4)OC,15.8489
7361,6618777,CC1C(NC(C(C1=NO)C)C2=CC=C(C=C2)C)C3=CC=C(C=C3)C,15.8489
7362,3600895,CC1=CC2=C(C=C1)NC(=O)C(=N2)NC(=S)N,4.46684
7363,4179687,C=CCN1C(=O)C(SC1=NC2=CC=C(C=C2)S(=O)(=O)N)CC(=O)NC3=CC=CC=C3,15.8489
7364,6620684,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2)C#N)SCC(=O)N)C,25.1189
7365,4374749,COC1=CC2=C(C=C1)NC(=O)C(=N2)NC(=S)N,3.54813
7366,4058186,CCSC1=NN=C(S1)NC(=O)CSC2=C(C=C3CCCCC3=N2)C#N,15.8489
7367,11957230,CSC1=CC=C(C=C1)CCNC(=O)CSC2=C(SC=C2)[N+](=O)[O-],2.81838
7368,4155549,CC1=CC(=C(C(=C1)C)S(=O)(=O)NCC2CCC(CC2)C(=O)NCC3=CC4=C(C=C3)OCO4)C,17.7828
7369,6618836,CCOC1=CC(=CC(=C1OCC)OCC)C2=NOC(=C2C#N)N,0.141254
7370,11957234,CC12CC(C3=CC=CC=C3O1)NC(=O)N2C4=CC=CC(=C4)C(=O)NCC5=CC=CC=C5,25.1189
7371,5240344,C1COC2=C(O1)C=CC(=C2)NC3=C(N=C4N3C=CC=N4)C5=CC=C(C=C5)Cl,6.30957
7372,1520606,C1=CC=C(C=C1)CCN2C(=CC(=O)N=C2SCC(=O)NC3=CC=CC4=CC=CC=C43)N,17.7828
7373,1266500,CCOC(=O)C1=C(N(N=N1)C2=NC(=NC(=N2)OC)N3CCCCC3)C4=CC=CC=C4,14.1254
7374,5049880,C1CC(OC1)CNC(=O)CCCN2C(=O)C3=C(C=CC(=C3)Br)NC2=S,4.46684
7375,4340474,CCCCNC(=O)CCN1C(=O)C2=CC3=C(C=C2NC1=S)OCO3,2.51189
7376,5159290,CCCCN1C(=O)C2=C(C=CC(=C2)N3CCOCC3)N=C1SCC(=O)N,4.46684
7377,135510959,C1=CC(=CC=C1/C(=C/C2=NC3=C(C=C(C=N3)Br)NC2=O)/O)F,0.398107
7378,4191632,C1OC2=C(O1)C=C(C=C2)CNC(=O)CCCCCN3C(=O)C4=CC=CC=C4NC3=S,5.01187
7379,4057843,CC(C)C(C(=O)NC1=NC(=CS1)C(C)(C)C)NS(=O)(=O)C2=CC=CS2,25.1189
7380,4448276,C1CCC(CC1)NC(=O)CCS(=O)(=O)C2=CC=CC3=NSN=C32,25.1189
7381,11957260,C1=CC=C2C(=C1)N=C(S2)SC3=CC(=C(C4=NON=C34)[N+](=O)[O-])NCCO,1
7382,11957267,CN1C2=C(C=CC(=C2)C(=O)N3CCN(CC3)C4=CC=CC=N4)S/C(=C/C5=CC=CC=C5)/C1=O,14.1254
7383,11957268,CCC1=CC=C(C=C1)N/C(=C(/C#N)\C(=O)NCC2=CC=CO2)/SCC3=CC=CC=C3C,7.07946
7384,4117928,C1=CC=C2C(=C1)C(=NC(=S)N2)NC3=NC(=CS3)CC(=O)NCC4=CC(=CC=C4)Cl,4.46684
7385,5018183,CCOC(=O)N1CCN(CC1)C(=O)C2=CC=CN3C2=NC4=C(C3=O)C=C(C=C4)Cl,25.1189
7386,4244375,CC1=CC=CC=C1NC(=S)NC2=C(C=NN2)C(=O)OC,1.99526
7387,5781448,CC1=CC(=CC=C1)/C=N\NC2=C(C(=O)NN=C2)Cl,5.01187
7388,11957284,CC1=NN=C(S1)NC(=O)C2=C(C3=C(S2)N=C(C=C3C(F)(F)F)C4=CC=CS4)N,1.25893
7389,11957285,C1OC2=C(O1)C=C(C=C2)CNC(=O)CCCCCN3C(=O)C4=C(C=CS4)NC3=O,14.1254
7390,3982636,CC1=C(C2=CC=CC=C2N1)CCNC(=O)C3=C(C4=C(C=C3)C(=O)C5=CC=CC=C5C4=O)[N+](=O)[O-],4.46684
7391,4522913,C1=CC(=CC=C1CN2C(=NN=C2SCC3=CC(=C(C=C3)F)F)C(F)(F)F)F,17.7828
7392,4271676,CCOC(=O)CSC1=NNC(=N1)NC(=O)C2=CC=CC(=C2)C,15.8489
7393,3320059,C1=CC=C2C(=C1)C(=NC3=CC=CC=C3O2)N,12.5893
7394,3727565,CC1=CC=C(C=C1)CSC2=NN=C(N2CC3=CC=C(C=C3)F)C(F)(F)F,7.94328
7395,3679287,CCOC(=O)CSC1=NNC(=N1)NC(=O)C2=CC(=CC=C2)C(F)(F)F,3.16228
7396,2769021,C1CC2=CN=C(N=C2C3=CC=CC=C31)NC(=O)C4=CC(=CC=C4)Cl,2.81838
7397,2769016,C1CC2=CN=C(N=C2C3=CC=CC=C31)NC(=O)C4=CC=C(C=C4)F,2.23872
7398,3812674,CC1=C(C=C(C=C1)NC(=O)C2=C(N(N=C2C(F)(F)F)C)SCC3=CC(=CC=C3)C(F)(F)F)C,7.94328
7399,1476365,CC1=C(C=C(C(=N1)Cl)C#N)C2=CC=CC=C2,1
7400,9670027,CC1=CC=C(C=C1)C(=O)O/N=C/C2=C(N(C3=CC=CC=C32)C)Cl,1.12202
7401,1479153,C1=CC=C(C=C1)SC2=C(C=C(C=N2)C3=CC=C(C=C3)Cl)C#N,0.398107
7402,1476369,CC1=C(C=C(C(=N1)SC2=CC=CC=C2)C#N)C3=CC=CC=C3,1.25893
7403,1483131,C1=CC(=CC=C1NCC2=C(SN=N2)Cl)Cl,0.446684
7404,2769310,COC1=CC=C(C=C1)NC(=O)C2=CC(=NO2)C3=CC=CC=C3Cl,2.23872
7405,2768821,CC1=CC2=C(C(=C1C)[N+](=O)[O-])N=CN2CC3=CC=CC=C3,5.62341
7406,5791891,CN(C)/C(=C\1/C(=O)OC(=N1)C2=CC=CC=C2)/CN3CCN(CC3)C=O,14.1254
7407,5177094,CN(C)C(=O)CSC1C2=CC=CC=C2C(=O)N1C3=CC=CC=C3,12.5893
7408,1488716,CN(C)C1=C(C(=NC=C1)OC2=CC=C(C=C2)Cl)C#N,2.51189
7409,2773892,C1=CC=C(C(=C1)N)OC2=C(C=C(C=N2)C(F)(F)F)Cl,2.81838
7410,3288722,C1=CC=C2C(=C1)C(=O)N(C2=O)CC3=CC(=NO3)C4=CC=CC=C4Cl,0.794328
7411,3822214,CN1C=C(C(=N1)C(F)(F)F)C2=NN=NN2C3=CC=C(C=C3)OC,25.1189
7412,5162203,CN1C2=C(C=C(S2)C3=NN=C(N3C)SCC=C)C(=N1)C4=CC=CC=C4,0.281838
7413,1474632,CCOC(=O)C1=CN=C(N=C1OC2=CC(=CC=C2)Cl)C3=CC=CC=C3,2.51189
7414,1488065,CC(C)(C)C1=CC2=C(N1CC3=CC(=CC=C3)F)N=CC=C2,12.5893
7415,1476284,COC1=CN=C(N=C1Cl)SCC2=CC=C(C=C2)Cl,12.5893
7416,1470823,COC1=CN=C(N=C1SC2=C(C=CC=C2Cl)Cl)C3=CC=CC=N3,2.81838
7417,3461934,CN1C(=C(C(=N1)C(F)(F)F)C(=O)NC2=CC(=CC=C2)Cl)Cl,3.16228
7418,4271642,COC(=O)C1=C(C=CS1)NC(=O)CSC2=C(C=CC(=C2)Cl)Cl,2.51189
7419,1474148,COC1=CN=C(N=C1OC2=CC=C(C3=CC=CC=C32)Cl)C4=CC=CC=N4,5.62341
7420,1487587,CC1=CC=C(C=C1)S(=O)(=O)C2=NC(=NC(=C2)N3CCOCC3)C4=CC=CC=C4,4.46684
7421,4221073,CC1=CC=C(C=C1)N2C(=O)C(=C(C=N2)NCC=C)Cl,28.1838
7422,1474626,CCOC(=O)C1=CN=C(N=C1OC2=CC=C(C=C2)Cl)C3=CC=CC=C3,0.199526
7423,1480804,CC(=O)NCC1=CC(=NO1)C2=CC=C(C=C2)OC,7.94328
7424,2767953,CNC(=O)C1=C(C=C(S1)SC)C2=CC=C(C=C2)Cl,0.354813
7425,1484449,CN1C2=C(C=C(S2)C3=NN=C(N3C)SC)C(=N1)C4=CC=CC=C4,0.501187
7426,1474619,CCOC(=O)C1=CN=C(N=C1OC2=CC(=C(C=C2)Cl)Cl)C3=CC=CC=C3,0.707946
7427,2767938,C1=CC=C(C=C1)C2=C(SN=N2)C(=O)NC3=C(C(=CC=C3)Cl)Cl,1.25893
7428,3439321,CC1(CN(N(C1=O)C(=O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C,25.1189
7429,5927217,CCOC(=O)CSC1=NC(=O)/C(=C\C2=CC=C(C=C2)OC(=O)C)/S1,25.1189
7430,3567902,COC(=O)COC1=C(SC=C1)C(=O)OC,28.1838
7431,6300250,CN(C)/C(=C\1/C(=O)OC(=N1)C2=CC=CC=C2)/CN3CCOCC3,3.98107
7432,4522911,COC1=CC=CC(=C1)CSC2=NN=C(N2CC3=CC=C(C=C3)F)C(F)(F)F,11.2202
7433,3661417,CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C)[N+](=O)[O-],1.77828
7434,6292205,C1CCN(CC1)C2=C(C=C(C=C2)/C=N\OC(=O)C3=CC(=CC=C3)Cl)[N+](=O)[O-],1.12202
7435,2763802,CN1C2=CC=CC=C2C(=C1OC3=CC=C(C=C3)OC)C=O,14.1254
7436,1488725,CC1=CC(=NC(=C1S(=O)(=O)C2=CC=C(C=C2)Cl)NC)C,28.1838
7437,7097926,C/C(=C/C(=O)C1=CC=C(C=C1)OC)/N(C)C,3.54813
7438,2769309,C1=CC=C(C=C1)NC(=O)C2=CC(=NO2)C3=CC=CC=C3Cl,0.794328
7439,1490966,C1=CC=C2C(=C1)NC(=CS2(=O)=O)SCC3=CC(=CC=C3)Cl,3.98107
7440,1471692,CC1=C(C=C(C(=N1)OC2=CC=CC(=C2)C(F)(F)F)C#N)C(=O)C,1.12202
7441,2769133,CCOC(=O)C1=C(N=C(C(=C1)C#N)OC2=CC=CC=C2OC)C3=CC=CC=C3,0.707946
7442,3773884,C1=CC(=C(N=C1)NCCNC2=C(C=C(C=N2)C(F)(F)F)Cl)[N+](=O)[O-],1.99526
7443,1471700,CC1=C(C=C(C(=N1)OC2=CC=C(C=C2)F)C#N)C(=O)C,2.23872
7444,2800329,COC1=CC=C(C=C1)OC2=C(C=NN(C2=O)C3=CC=CC=C3)Cl,7.07946
7445,3798860,C1CC2=C(C3=CC=CC=C31)SC(=C2)C4=NN=C(O4)SCC5=CC=C(C=C5)F,2.23872
7446,3792554,CC1=NC(=CC=C1)N2C=C(N=C2)C(=O)NC3CCCCCC3,11.2202
7447,3540091,CCOC(=O)C1=C2C=CC=CN2C=C1C3=CC=CC=C3,0.501187
7448,9581921,CCNC(=O)O/N=C(\C)/C1=C(N=C(S1)C2=CC=CC=C2)C,1.12202
7449,1489491,C1=CC=C(C=C1)C2=NC(=CC(=N2)OC3=CC=CC=C3)CS(=O)C4=CC=CC=C4,2.81838
7450,1479159,C1=CC(=CC=C1C2=CC(=C(N=C2)SC3=CC=C(C=C3)F)C#N)Cl,0.112202
7451,1476314,CCOC(=O)CSC1=NC=C(C(=N1)SC2=CC=C(C=C2)Cl)OC,3.98107
7452,3461931,CC1=C(C=C(C=C1)NC(=O)C2=C(N(N=C2C(F)(F)F)C)Cl)C,2.23872
7453,1479697,C1=CC=C(C(=C1)N2C=CC(=N2)C3=NN(C=CC3=O)C4=CC=CC(=C4)C(F)(F)F)F,5.62341
7454,1480815,CC1=CC=C(C=C1)SC2=C(C(=CC(=N2)C)C)S(=O)(=O)C,10
7455,2819127,CSC1=NC(=NC(=C1C#N)C2=CC=CS2)N,1.99526
7456,1484445,CC1=C(C(=O)OC(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=CC=C3,7.94328
7457,3670093,C1C(N2C(=O)C3=CC=CC=C3N=C2S1)CSCC4=CC(=CC=C4)C(F)(F)F,3.98107
7458,5934765,CC1=CC=CN2C1=NC(=C2/C=C(\C#N)/C3=CC=C(C=C3)OC)C4=CC=C(C=C4)Cl,7.94328
7459,6066776,CO/N=C(/CNC(=O)C1=C(C=C(C=C1)Cl)Cl)\C2=CC=C(C=C2)Cl,2.51189
7460,1481086,C1=CC=C(C(=C1)C2=CC(=NO2)COC(=O)NC3=CC=C(C=C3)Cl)Cl,0.446684
7461,1490970,CC1=CC=C(C=C1)CSC2=CS(=O)(=O)C3=CC=CC=C3N2,3.54813
7462,3851618,CC1=CC=C(C=C1)C(=O)NC2=C(C(=C(N2CC3=CC=CC=C3)C)C)C#N,3.98107
7463,1484728,C1COCCN1C2=CC(=NC(=N2)C3=CC=CC=C3)SC4=CC=C(C=C4)Cl,1.41254
7464,4878,CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N,1
7465,1479561,CC(C)(C)C1=NN=C(O1)C2=CC3=C(S2)N(N=C3C(F)(F)F)C,0.891251
7466,1479619,CC1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N(C)C)Cl,14.1254
7467,1489719,CCS(=O)(=O)C1=C(C(=C(C=C1)C(=O)NC2=CC=CC=C2)Cl)Cl,14.1254
7468,1487609,C1=CC(=CC=C1C2=NC(=NC=C2)OC3=C(C=CC(=C3)Cl)Cl)Cl,0.446684
7469,1475674,CC1=CC(=NC(=C1S(=O)(=O)C)OC2=CC=C(C=C2)OC)C,11.2202
7470,3507894,COC(=O)C1=CC(=C(C=C1)N2CCN(CC2)CC(=O)C3=CC=C(C=C3)C4=CC=CC=C4)[N+](=O)[O-],7.94328
7471,366233,C1=CC=C(C(=C1)C#N)SC2=CC=CC=C2N,22.3872
7472,1471768,CSC1=C(C=C(C=C1)C#N)NC(=O)C2=CC(=CC=C2)Cl,6.30957
7473,6415899,CC1CN(CC(O1)C)C2=C(N=NC(=N2)C3=CC=C(C=C3)C)C,4.46684
7474,5874679,C1CCN(CC1)C2=C(C=C(C=C2)/C=N\OC(=O)C3=C(C=CC=C3F)F)[N+](=O)[O-],0.707946
7475,1475677,CC1=CC(=NC(=C1S(=O)(=O)C)OC2=CC=C(C=C2)F)C,10
7476,5916006,CC1=CC=C(C=C1)C(=O)O/N=C\C2=CC(=C(C=C2)N3CCCCC3)[N+](=O)[O-],0.251189
7477,1475680,CC1=CC(=NC(=C1S(=O)(=O)C)OC2=CC=C(C=C2)C(C)(C)C)C,4.46684
7478,1487964,CC1=CC=C(C=C1)OC2=NC(=NC=C2S(=O)(=O)C)C3=CC=CC=C3,2.81838
7479,1484727,COC1=CC(=CC=C1)SC2=NC(=NC(=C2)N3CCOCC3)C4=CC=CC=C4,2.51189
7480,6066774,CO/N=C(/CNC(=O)C1=CC(=CC=C1)Cl)\C2=CC=C(C=C2)Cl,7.94328
7481,3789519,COC(=O)C1=CC(=C(C=C1)N2C=NC=N2)F,0.707946
7482,1484654,CC1=CC=C(C=C1)OC2=NC(=NC(=C2)N3CCOCC3)C4=CC=CC=C4,2.51189
7483,1475361,CCOC(=O)CN1C(=O)CCC(=N1)/C=C/C2=CC=C(C=C2)C,12.5893
7484,1471783,C1=CC(=CC=C1SC2=C(C=C(C=C2)N)C#N)Cl,1.77828
7485,1484653,CC1=CC=C(C=C1)SC2=NC(=NC(=C2)N3CCOCC3)C4=CC=CC=C4,1.41254
7486,1484774,C1=CC=C(C(=C1)C2=CC(=NO2)COC3=C(C=CC(=C3)Cl)Cl)Cl,0.281838
7487,1489490,CNC1=NC(=NC(=C1)CS(=O)C2=CC=CC=C2)C3=CC=CC=C3,14.1254
7488,2769174,CCOC(=O)CSC1=NC(=NC(=C1)CS(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3,10
7489,1475463,C1=CC=C2C=C(C=CC2=C1)C3=CSN=N3,0.112202
7490,1473685,CN1C(=C(C(=N1)C(F)(F)F)C(=O)NC2=CC=C(C=C2)OC)SCC3=CC=CC=C3,15.8489
7491,4313693,CCOC(=O)C(C)SC1=NC=C(C(=N1)SC2=CC=C(C=C2)Cl)OC,12.5893
7492,1471658,CC1=C(C=C(C(=N1)OC2=CC=C(C=C2)OC)C#N)C(=O)OC,4.46684
7493,3806842,COC(=O)C1=CC=CC=C1NC(=O)OC2=CC=C(C=C2)F,14.1254
7494,3830385,CC1=CC(=CC=C1)CSC2=NC=C(N2C)CO,7.94328
7495,1472667,CCOC(=O)C1=C(N(N=C1)C2=NC(=CS2)C3=CC(=CC=C3)F)C(F)(F)F,2.23872
7496,3761719,COC(=O)C1=C(C2=CC=CC=C2S1)N3C=CC=C3C(=O)C(=O)NC4=CC=C(C=C4)Cl,2.81838
7497,5525005,C1=CC=C(C=C1)N/C=C/C(=O)C2=CC=C(C=C2)OC3=NC=CC=N3,3.54813
7498,3701150,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=C(C=C(C=C4)Cl)Cl)[N+](=O)[O-],14.1254
7499,3568512,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)Cl)[N+](=O)[O-],2.81838
7500,2766291,CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)Cl,10
7501,1472689,CC1=NN=C(N1CC2=CC=NC=C2)C3=C(N(N=C3)C4=CC=CC=C4)N,11.2202
7502,3387618,C1=CC=C2C(=C1)C(=O)N(C2=O)CCC3=CSC(=N3)N=C(N)N,12.5893
7503,4271806,C1=CC=C(C=C1)C(=O)C2=NN(C(=O)C=C2C(F)(F)F)C3=CC=CC=C3,0.501187
7504,3778596,COC(=O)C(CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)Cl)N3CC4=CC=CC=C4C3=O,31.6228
7505,9638512,C1=CC=C(C=C1)C2=NC=C(S2)C(=O)C/C=N/OCC3=C(C=C(C=C3)F)Cl,1.77828
7506,3745303,COC1=C(C=C(C(=C1)N2C=CN=C2SC)Cl)Cl,15.8489
7507,1484666,COC1=CC=C(C=C1)OC2=NC(=NC3=C2SC=C3)SC,3.54813
7508,3596967,COC1=CC=C(C=C1)C2=NNC(=C2)C3CCN(CC3)C4=CC(=NC(=N4)N)Cl,15.8489
7509,1485780,COC1=C(C=C(C=C1)N2C=CC=C2C=O)OC,14.1254
7510,3606819,CC(=O)C1=CC(=C(C=C1)N2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)OC)[N+](=O)[O-],7.07946
7511,3770355,CCOC(=O)C1(CCN(CC1)CC2=CC=C(C=C2)Cl)S(=O)(=O)C3=CC=C(C=C3)Cl,31.6228
7512,4552527,C1CN(CCC1C2=CC(=NN2)C3=C(C=C(C=C3)Cl)Cl)C4=CC(=NC(=N4)N)Cl,6.30957
7513,2768948,CCCCSC1=C(C(=CC(=N1)C)C)S(=O)(=O)C2=CC=CC=C2C,7.94328
7514,1484540,CC1=CC(=NC(=N1)SCC2=C(C=C(C=C2)Cl)Cl)N3CCOCC3,2.51189
7515,9638237,C1=CC=C2C(=C1)N=C(C(=N2)N/N=C/C3=CC=C(C=C3)Cl)C(F)(F)F,1.41254
7516,1484193,CC(C)OC1=C(C=C(C(=C1)N2C(=O)C3=CC=CC=C3NC2=S)Cl)Cl,12.5893
7517,1484319,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2CC[N+](=O)[O-],15.8489
7518,1479510,COC1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2Cl)Cl)OCC3=CC=CC=C3,3.98107
7519,6105128,C1=CC=C(C=C1)/C=N\NC2=NC3=CC=CC=C3N=C2C(F)(F)F,0.562341
7520,54687582,CC(C)N1C2=CC=CC=C2C3=C(C1=O)C(=CC(=O)O3)O,5.01187
7521,1476820,CN1C(=C(C(=N1)C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)Cl)Cl,1.25893
7522,3598783,CCCCSC1=NN=C(N1C)C2=CC3=C(S2)N(N=C3C(F)(F)F)C,14.1254
7523,54687668,CCN1C2=CC=CC=C2C3=C(C1=O)C(=CC(=O)O3)O,11.2202
7524,4210363,CC1=NC=C(C(=N1)C2=CC=CC=C2)N=NC3=CC=CC=C3Cl,0.630957
7525,2763935,CCOC(=O)C1=C(N=C2CCCC(=O)C2=C1C3=CC=CC=C3)C,0.281838
7526,2768947,CCCSC1=C(C(=CC(=N1)C)C)S(=O)(=O)C2=CC=CC=C2C,11.2202
7527,1484975,C1=CN(C=C1)C2=C(SC=C2)C3=NN=C(O3)SCC4=CC(=CC=C4)Cl,2.51189
7528,9635075,CC1=CC=CN2C1=NC(=C2/C=N/OCC3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl,1.99526
7529,3802991,C1=CC(=CC(=C1)NC(=O)N(CC2=CC=C(C=C2)Cl)CC(C(F)(F)F)O)C(F)(F)F,12.5893
7530,1481246,C1=CC=C(C(=C1)C(=O)NNC(=O)C2=CC(=C(C=C2)Cl)Cl)N3C=CC=C3,25.1189
7531,5525380,CC1=CC=CC=C1/C=N\NC(=O)C2=CSN=N2,1
7532,3849813,CC1=C(C=CC(=C1)Cl)OC2=NC=NC3=C2C=C(O3)C4=CC=CC=C4,3.16228
7533,4586304,C1=CC=C(C=C1)CN(CC(C(F)(F)F)O)C(=O)NC2=CC=CC=C2,17.7828
7534,1479488,CC1=C(SN=N1)NC(=O)OCC2=CC=C(C=C2)C(F)(F)F,3.98107
7535,1472568,CC1=C(N2C=CC=CC2=N1)C(=O)CSC3=CC=CC=C3Cl,8.91251
7536,9581903,CC1=CC=C(C=C1)/C=N/N2C(=NNC2=S)C3=CC=CS3,0.281838
7537,9581904,COC1=CC=C(C=C1)/C=N/N2C(=NNC2=S)C3=CC=CS3,0.630957
7538,4593118,CN1C=CC=C1C(=O)C(=O)NC2=C(C(=CC=C2)Cl)Cl,17.7828
7539,9675749,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)/C(=N/OC(=O)NC(C)C)/C,1.12202
7540,2763803,CN1C2=CC=CC=C2C(=C1OC3=CC=CC=C3)C=O,7.07946
7541,3457277,CC1=CC=C(C=C1)CNC(=O)CN2C=NC=N2,39.8107
7542,5524753,C/C(=N\OC(=O)C1=CC=CC=C1)/C2=CC(=NO2)C3=CC=C(C=C3)Cl,2.81838
7543,1472451,CC1=C(C(=CC=C1)OC2=NC=C(C=N2)C3=CC=C(C=C3)Cl)C,2.23872
7544,1488776,C1=CC=C(C=C1)C2=C(C(=NC=C2)OC3=CC=CC=C3)C#N,1.12202
7545,5810026,COC1=CC=C(C=C1)/C=C/C(=O)C2=COC=C2,7.94328
7546,9559953,CC1=CC\2=C(C=C1)SCC/C2=N\OC(=O)C3=CC=C(C=C3)F,0.501187
7547,4204024,C1CCC(CC1)NC(=O)C2=C(C=CS2)NC(=O)C3=CC=C(C=C3)F,3.16228
7548,1472680,CC1=NN=C(N1CC2=CC=CC=C2)C3=C(N(N=C3)C4=CC=CC=C4)N,14.1254
7549,1479752,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)NC(=S)N,0.0707946
7550,2768224,CCN1C(=NN=C1SCC2=CC=C(C=C2)Cl)C3=C(N(N=C3)C4=CC=CC=C4)C(F)(F)F,10
7551,1474463,C1=CC(=CC(=C1)C(F)(F)F)C(=O)OCN2C(=O)C(=C(C=N2)Cl)Cl,1.99526
7552,3755487,C1=CC=C(C=C1)N2C=CN=C2SCC(=O)C3=CC=C(C=C3)Cl,0.891251
7553,1488779,COC1=CC=C(C=C1)OC2=NC=CC(=C2C#N)C3=CC=C(C=C3)F,5.01187
